beghom day endhom esstops estours hbtours hhno household_day_id id mestops metours mlstops mltours pbstops pbtours pdexpfac person_id pno restops retours scstops sctours shstops shtours sostops sotours uwtours wbtours wkathome wkstops wktours
1 1 1 0 0 1 14101583 3494 5038 0 0 1 0 0 0 425.8077 5038 1 0 0 0 0 1 0 1 0 1 2 0 0 1
1 1 1 0 0 2 14101583 3494 5040 0 0 1 0 0 0 425.8077 5040 3 0 0 0 0 1 1 0 0 1 0 0 0 1
1 1 1 0 0 2 14101584 3495 5041 0 0 0 0 0 0 130.5455 5041 1 0 0 0 0 0 0 0 1 1 0 0 0 1
1 1 1 0 0 1 14101584 3495 5042 0 0 0 0 0 0 130.5455 5042 2 0 0 0 0 0 0 2 1 0 0 0 0 0
1 1 1 0 0 2 14101595 3506 5067 0 0 0 0 0 0 325.2084 5067 3 0 0 0 2 0 0 0 0 0 0 0 0 0
1 1 1 0 2 3 14101595 3506 5066 0 0 0 0 0 1 325.2084 5066 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 2 3 14101595 3506 5068 0 0 0 0 0 1 325.2084 5068 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 1 2 14101595 3506 5065 0 0 0 0 0 0 325.2084 5065 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101596 3507 5069 0 0 0 0 0 0 517.0317 5069 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101596 3507 5070 0 0 0 0 0 0 517.0317 5070 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101597 3508 5072 0 0 0 0 0 1 265.126 5072 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101597 3508 5071 0 0 0 0 0 0 265.126 5071 1 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14101598 3509 5074 0 0 0 0 0 0 201.7935 5074 2 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101598 3509 5075 0 0 0 0 0 0 201.7935 5075 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101598 3509 5073 0 0 0 0 0 0 201.7935 5073 1 0 0 0 0 1 0 1 0 1 1 0 0 1
1 1 1 0 0 0 14101601 3512 5081 0 0 0 0 0 0 182.9929 5081 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101601 3512 5082 0 0 0 0 2 0 182.9929 5082 2 0 0 0 0 1 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101602 3513 5083 0 0 0 0 0 0 661.9024 5083 1 0 0 0 0 0 0 0 1 0 0 480 0 0
1 1 1 0 0 1 14101602 3513 5084 0 0 0 0 0 0 661.9024 5084 2 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14101637 3548 5168 0 0 1 0 0 0 556.9672 5168 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 0 0 0 0 14101668 3579 5232 0 0 0 0 0 0 91.8275 5232 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101669 3580 5233 0 0 0 0 0 0 269.7846 5233 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 14101689 3600 5267 0 0 2 0 0 0 575.608 5267 1 0 0 0 0 0 1 1 0 0 0 0 0 0
1 1 1 0 0 0 14101689 3600 5268 0 0 0 0 0 0 575.608 5268 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101690 3601 5269 0 0 0 0 1 0 57.3606 5269 1 0 0 0 0 1 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14101692 3602 5270 0 0 0 0 0 0 54.7734 5270 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101693 3603 5271 0 0 0 0 0 0 204.2987 5271 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101694 3604 5272 0 0 1 0 0 0 81.6751 5272 1 0 0 0 0 1 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101695 3605 5273 0 0 0 1 0 0 128.4014 5273 1 0 0 0 0 1 0 1 0 0 0 0 0 0
1 1 1 0 0 1 14101695 3605 5274 0 0 0 0 0 0 128.4014 5274 2 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 1 14101696 3606 5276 0 0 0 0 0 1 132.4995 5276 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 14101696 3606 5275 0 0 0 0 0 0 132.4995 5275 1 0 0 0 0 0 0 0 1 0 0 360 0 1
1 1 1 0 0 1 14101711 3621 5306 0 0 0 0 2 0 242.4181 5306 3 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14101711 3621 5305 0 0 0 0 0 0 242.4181 5305 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101711 3621 5304 0 0 0 0 2 0 242.4181 5304 1 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14101717 3627 5318 0 0 0 0 0 0 408.7157 5318 3 0 0 0 1 1 0 1 0 0 0 0 0 0
1 1 1 0 0 1 14101717 3627 5316 0 0 1 0 0 0 408.7157 5316 1 0 0 0 0 1 0 0 0 1 1 0 0 1
1 1 1 0 1 2 14101717 3627 5317 0 0 1 0 0 0 408.7157 5317 2 0 0 0 0 0 0 0 1 0 0 300 0 0
1 1 1 0 0 1 14101763 3672 5414 0 0 0 0 0 0 964.0957 5414 1 0 0 0 0 1 0 0 0 1 0 0 0 1
1 1 1 1 0 1 14101764 3673 5416 0 0 0 0 1 0 484.5665 5416 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101764 3673 5417 0 0 0 0 0 0 484.5665 5417 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 2 1 2 14101764 3673 5415 0 0 1 0 0 0 484.5665 5415 1 0 0 0 0 1 0 1 0 1 1 0 0 1
1 1 1 0 0 0 14101764 3673 5418 0 0 0 0 0 0 484.5665 5418 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 3 14101775 3683 5441 0 0 0 0 0 0 262.5179 5441 1 0 0 0 0 0 1 0 2 0 0 0 0 0
1 1 1 0 0 2 14101775 3683 5442 0 0 0 0 0 0 262.5179 5442 2 0 0 0 0 0 1 0 1 0 0 180 0 0
1 1 1 0 0 2 14101776 3684 5445 0 0 0 0 0 0 460.2118 5445 3 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 1 0 1 14101776 3684 5443 0 0 0 0 0 0 460.2118 5443 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 2 14101776 3684 5446 0 0 0 0 0 0 460.2118 5446 4 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 2 3 14101776 3684 5444 0 0 0 0 0 0 460.2118 5444 2 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 2 14101776 3684 5447 0 0 0 0 0 0 460.2118 5447 5 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 0 0 14101779 3686 5451 0 0 0 0 0 0 325.2084 5451 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14101779 3686 5453 0 0 0 0 0 0 325.2084 5453 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101779 3686 5450 0 0 0 0 0 0 325.2084 5450 1 0 0 0 0 0 0 0 0 1 1 240 1 1
1 1 1 0 0 0 14101779 3686 5452 0 0 0 0 0 0 325.2084 5452 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101780 3687 5454 0 0 0 0 0 0 254.2219 5454 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 0 14101804 3711 5499 0 0 0 0 0 0 52.2308 5499 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101804 3711 5498 0 0 1 0 2 0 52.2308 5498 1 0 0 0 0 0 0 1 0 1 1 0 0 1
1 1 1 0 0 1 14101805 3712 5500 0 0 0 0 0 0 115.2196 5500 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101805 3712 5501 0 0 0 0 0 0 115.2196 5501 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14101816 3723 5520 0 0 0 0 0 0 82.8094 5520 4 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 1 14101816 3723 5518 0 0 0 0 0 0 82.8094 5518 2 0 0 0 0 0 0 1 0 1 1 0 0 1
1 1 1 0 0 1 14101816 3723 5519 0 0 0 0 0 0 82.8094 5519 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 1 1 14101816 3723 5517 0 0 0 0 1 0 82.8094 5517 1 0 0 0 0 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101817 3724 5521 0 0 0 0 0 0 297.4671 5521 1 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 3 14101851 3758 5574 0 0 0 1 0 0 171.7473 5574 2 0 0 0 1 2 0 0 1 0 0 0 0 0
1 1 1 0 0 0 14101851 3758 5573 0 0 0 0 0 0 171.7473 5573 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101851 3758 5575 0 0 0 0 0 0 171.7473 5575 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 2 2 2 14101853 3760 5578 0 0 0 0 0 0 116.3371 5578 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 2 5 14101862 3769 5593 0 0 0 0 0 0 156.9054 5593 1 0 0 0 0 1 1 1 2 0 0 0 0 0
1 1 1 0 0 1 14101862 3769 5596 0 0 0 0 1 0 156.9054 5596 4 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 1 3 14101862 3769 5594 0 0 0 0 1 2 156.9054 5594 2 0 0 0 0 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101862 3769 5595 0 0 0 0 1 0 156.9054 5595 3 0 0 1 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101863 3770 5597 0 0 0 0 0 0 101.9351 5597 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 1 3 4 14101864 3771 5599 0 0 0 1 0 0 181.9951 5599 2 0 0 0 0 2 0 1 0 0 0 0 0 0
1 1 1 0 0 2 14101864 3771 5600 0 0 0 0 1 0 181.9951 5600 3 0 0 0 2 2 0 1 0 0 0 0 0 0
1 1 1 1 0 1 14101864 3771 5598 0 0 0 0 0 0 181.9951 5598 1 0 0 0 0 0 0 0 0 0 0 0 2 1
1 1 1 0 2 5 14101865 3772 5601 0 0 0 0 1 0 84.7688 5601 1 0 0 0 0 0 2 1 1 0 0 0 0 0
1 1 1 0 0 1 14101865 3772 5602 0 0 0 0 0 0 84.7688 5602 2 0 0 0 0 0 0 0 1 0 0 480 0 0
1 1 1 0 0 1 14101866 3773 5604 0 0 0 0 0 0 147.8464 5604 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 0 14101866 3773 5606 0 0 0 0 0 0 147.8464 5606 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 1 2 14101866 3773 5603 0 0 0 0 1 0 147.8464 5603 1 0 0 0 0 1 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14101866 3773 5605 0 0 0 0 0 0 147.8464 5605 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101867 3774 5607 0 0 1 0 2 0 245.6685 5607 1 0 0 0 0 0 0 0 0 1 1 0 0 1
1 1 1 0 0 0 14101880 3787 5630 0 0 0 0 0 0 106.938 5630 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14101880 3787 5631 0 0 0 0 0 0 106.938 5631 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14101880 3787 5629 0 0 0 0 0 0 106.938 5629 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101880 3787 5628 0 0 0 0 0 0 106.938 5628 1 0 0 0 0 0 0 0 0 1 0 60 0 1
1 1 1 0 0 1 14101881 3788 5632 0 0 0 0 0 0 213.7607 5632 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 0 0 0 0 14101884 3791 5636 0 0 0 0 0 0 145.5579 5636 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 1 2 14101885 3792 5637 0 0 0 0 0 0 99.1469 5637 1 0 0 0 0 0 0 0 0 1 0 180 0 1
1 1 1 0 0 1 14101885 3792 5639 0 0 0 0 0 0 99.1469 5639 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14101885 3792 5638 0 0 0 0 0 0 99.1469 5638 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14101885 3792 5640 0 0 0 0 0 0 99.1469 5640 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 0 2 14101886 3793 5644 0 0 0 0 0 1 361.3638 5644 4 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 1 1 4 14101886 3793 5642 0 0 0 0 0 2 361.3638 5642 2 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 1 0 2 14101886 3793 5641 0 0 0 0 2 0 361.3638 5641 1 0 0 0 0 1 0 0 1 1 0 0 1 1
1 1 1 1 0 2 14101886 3793 5645 0 0 0 0 0 1 361.3638 5645 5 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 2 0 2 14101886 3793 5643 0 0 0 0 0 0 361.3638 5643 3 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14101887 3794 5646 0 0 1 0 1 0 289.6693 5646 1 0 0 0 0 2 0 0 0 0 0 0 1 1
1 1 1 0 0 0 14101888 3795 5647 0 0 0 0 0 0 130.8125 5647 1 0 0 0 0 0 0 0 0 0 0 120 0 0
1 1 1 0 0 1 14101889 3796 5648 0 0 0 0 0 0 182.2466 5648 1 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 1 0 1 14101890 3797 5649 0 0 0 0 1 0 265.2499 5649 1 0 0 0 0 0 0 0 0 1 1 0 0 1
1 1 1 0 0 1 14101890 3797 5650 0 0 0 0 0 1 265.2499 5650 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14101891 3798 5653 0 0 0 0 0 0 116.1605 5653 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14101891 3798 5652 0 0 0 0 0 0 116.1605 5652 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14101891 3798 5651 0 0 0 0 1 1 116.1605 5651 1 0 0 0 0 1 0 0 0 0 0 0 0 0
0 1 0 0 0 0 14101892 3799 5656 0 0 0 0 0 0 185.326 5656 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 14101892 3799 5655 0 0 0 0 0 0 185.326 5655 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 14101892 3799 5654 0 0 0 0 0 0 185.326 5654 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14102008 3914 5852 0 0 0 0 0 0 262.7907 5852 4 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 14102008 3914 5851 0 0 0 0 0 0 262.7907 5851 3 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 1 1 14102008 3914 5849 0 0 0 0 0 0 262.7907 5849 1 0 0 0 0 0 0 0 0 0 0 540 0 0
1 1 1 0 0 2 14102008 3914 5850 0 0 0 0 0 0 262.7907 5850 2 0 0 0 0 0 1 0 0 1 0 0 0 1
1 1 1 0 0 2 14102009 3915 5855 0 0 0 0 0 0 132.7676 5855 3 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 1 1 14102009 3915 5853 0 0 0 0 1 0 132.7676 5853 1 0 0 0 0 1 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14102009 3915 5856 0 0 0 0 0 0 132.7676 5856 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 1 2 14102009 3915 5854 0 0 0 0 0 0 132.7676 5854 2 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14102010 3916 5858 0 0 0 1 1 0 179.4622 5858 2 0 0 0 0 0 0 0 0 0 0 600 0 0
1 1 1 0 0 2 14102010 3916 5857 0 0 0 1 1 1 179.4622 5857 1 0 0 0 0 0 0 0 0 0 0 120 0 0
1 1 1 0 0 1 14102011 3917 5859 0 0 0 0 0 0 150.0234 5859 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 0 14102011 3917 5860 0 0 0 0 0 0 150.0234 5860 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14102016 3922 5868 0 0 0 0 0 0 49.4845 5868 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 1 14102016 3922 5869 0 0 0 0 0 0 49.4845 5869 2 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 2 14102028 3934 5893 0 0 0 0 1 0 91.7394 5893 1 0 0 0 0 0 1 0 0 1 0 240 0 1
1 1 1 0 0 1 14102028 3934 5894 0 0 0 0 1 0 91.7394 5894 2 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 1 14102028 3934 5895 0 0 0 0 1 0 91.7394 5895 3 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 1 14102030 3936 5899 0 0 0 0 0 0 152.9148 5899 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14102030 3936 5898 0 0 0 0 0 0 152.9148 5898 1 0 0 0 0 0 0 1 0 1 1 0 0 1
1 1 1 0 0 1 14102031 3937 5900 0 0 0 0 1 0 250.9842 5900 1 0 0 0 0 1 0 0 0 1 1 0 0 1
1 1 1 0 0 1 14102041 3947 5920 0 0 0 0 0 0 127.2814 5920 3 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 1 14102041 3947 5918 0 0 0 0 0 1 127.2814 5918 1 0 0 0 0 0 0 0 0 0 0 540 0 0
1 1 1 0 0 1 14102041 3947 5919 0 0 0 0 0 0 127.2814 5919 2 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 2 0 2 14102042 3948 5922 0 0 1 0 0 1 135.2267 5922 2 0 0 0 0 1 0 0 0 1 0 0 1 1
1 1 1 0 1 3 14102042 3948 5923 0 0 0 0 0 1 135.2267 5923 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 2 2 14102042 3948 5921 0 0 0 0 0 0 135.2267 5921 1 0 0 0 0 0 0 0 0 0 0 480 0 0
1 1 1 1 0 2 14102042 3948 5924 0 0 0 0 0 1 135.2267 5924 4 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 3 14102046 3952 5932 0 0 0 0 0 0 208.6311 5932 1 0 0 0 0 0 0 1 1 1 0 180 0 2
1 1 1 0 0 1 14102069 3975 5974 0 0 0 0 0 1 126.7117 5974 1 0 0 0 0 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14102069 3975 5975 0 0 0 0 1 0 126.7117 5975 2 0 0 0 0 0 0 0 0 1 0 60 1 1
1 1 1 0 0 2 14102088 3994 6008 0 0 1 0 1 0 297.3971 6008 1 0 0 0 0 0 2 0 0 0 0 480 0 0
1 1 1 0 0 1 14102088 3994 6009 0 0 0 0 0 0 297.3971 6009 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14102092 3998 6020 0 0 0 0 0 0 484.5665 6020 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14102092 3998 6021 0 0 0 0 0 0 484.5665 6021 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 1 1 1 14102092 3998 6022 0 0 0 0 0 0 484.5665 6022 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 3 0 1 14102092 3998 6019 0 0 0 0 0 0 484.5665 6019 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 1 0 2 14102093 3999 6023 0 0 0 0 0 0 196.2708 6023 1 0 0 0 0 0 0 0 1 1 0 0 0 1
1 1 1 0 0 1 14102093 3999 6024 0 0 0 0 0 0 196.2708 6024 2 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 14102094 4000 6025 0 0 0 0 0 0 140.4373 6025 1 0 0 0 0 0 0 0 2 0 0 0 0 0
1 1 1 0 0 1 14102094 4000 6026 0 0 0 0 0 0 140.4373 6026 2 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 2 14102095 4001 6027 0 0 0 0 0 0 972.3529 6027 1 0 0 0 0 0 0 0 1 1 0 0 0 1
1 1 1 0 0 1 14102095 4001 6028 0 0 0 0 0 0 972.3529 6028 2 0 0 0 0 3 0 0 0 0 0 0 2 1
1 1 1 2 1 2 14102105 4011 6051 0 0 0 0 0 0 294.6394 6051 2 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 1 2 14102105 4011 6053 0 0 0 0 2 0 294.6394 6053 4 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 14102105 4011 6052 0 0 0 0 0 0 294.6394 6052 3 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 2 0 1 14102105 4011 6050 0 0 0 0 1 0 294.6394 6050 1 0 0 0 0 1 0 0 0 0 0 0 1 1
1 1 1 0 0 1 14102106 4012 6055 0 0 0 0 1 0 222.0322 6055 2 0 0 0 0 2 0 2 0 1 1 0 0 1
1 1 1 0 0 1 14102106 4012 6054 0 0 0 0 0 0 222.0322 6054 1 0 0 0 0 2 0 0 0 1 1 0 0 1
1 1 1 0 0 2 14102107 4013 6057 0 0 0 0 0 0 222.0322 6057 2 0 0 0 0 0 1 0 0 1 0 0 0 1
1 1 1 0 0 2 14102107 4013 6056 0 0 0 0 0 0 222.0322 6056 1 0 0 0 0 0 1 0 0 1 0 0 0 1
1 1 1 0 1 3 14102108 4014 6059 0 0 1 0 1 0 443.5331 6059 2 0 0 0 0 0 0 1 2 0 0 0 0 0
1 1 1 0 1 2 14102108 4014 6060 0 0 0 0 0 0 443.5331 6060 3 0 0 0 0 0 0 1 1 0 0 0 0 0
1 1 1 0 1 1 14102108 4014 6058 0 0 0 0 2 0 443.5331 6058 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 14102112 4018 6064 0 0 0 0 0 1 380.5595 6064 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 0 14102155 4061 6162 0 0 0 0 0 0 643.7614 6162 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14102155 4061 6163 0 0 0 0 0 0 643.7614 6163 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14102167 4073 6194 0 0 0 0 0 0 137.5621 6194 1 0 0 0 0 1 0 0 0 1 0 0 0 1
1 1 1 0 0 1 14102168 4074 6195 0 0 0 0 0 0 58.9078 6195 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 1 1 1 14102168 4074 6196 0 0 0 0 0 0 58.9078 6196 2 0 0 0 0 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14102169 4075 6197 0 0 0 0 0 0 122.3822 6197 1 0 0 0 0 0 0 0 0 1 0 0 0 1
1 1 1 0 0 3 14102170 4076 6201 0 0 0 0 0 0 31.6398 6201 4 0 0 0 0 2 1 0 1 1 0 0 0 1
1 1 1 0 0 3 14102170 4076 6198 0 0 0 0 0 0 31.6398 6198 1 0 0 0 0 2 3 0 0 0 0 0 0 0
1 1 1 0 0 1 14102170 4076 6200 0 0 0 0 0 0 31.6398 6200 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 2 0 3 14102170 4076 6199 0 0 0 0 0 0 31.6398 6199 2 0 0 0 0 1 1 0 0 2 1 0 1 2
1 1 1 0 0 2 14102212 4118 6287 0 0 1 0 0 0 281.353 6287 1 0 0 0 0 0 0 0 1 1 0 0 1 1
1 1 1 0 0 1 14102212 4118 6288 0 0 0 0 0 0 281.353 6288 2 0 0 0 0 1 1 0 0 0 0 0 0 0
1 1 1 0 0 0 14102220 4126 6313 0 0 0 0 0 0 219.2543 6313 2 0 0 0 0 0 0 0 0 0 0 600 0 0
1 1 1 0 0 2 14102220 4126 6312 0 0 0 0 0 0 219.2543 6312 1 0 0 0 0 0 1 0 0 1 0 0 0 1
1 1 1 0 0 1 14102221 4127 6314 0 0 0 0 0 0 455.9024 6314 1 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 14102221 4127 6316 0 0 0 0 0 0 455.9024 6316 3 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 1 0 0 2 14102221 4127 6315 0 0 0 0 0 0 455.9024 6315 2 0 0 0 0 0 0 0 1 1 0 0 0 1
1 1 1 1 1 1 14102258 4163 6398 0 0 0 0 1 0 110.7198 6398 1 0 0 0 0 1 0 3 0 0 0 0 0 0
1 1 1 0 0 1 14102258 4163 6399 0 0 0 0 0 1 110.7198 6399 2 0 0 0 0 1 0 3 0 0 0 0 0 0
1 1 1 0 0 1 14102259 4164 6400 0 0 1 0 0 0 293.5558 6400 1 0 0 0 0 1 0 1 0 1 0 0 0 1
1 1 1 0 0 1 14102260 4165 6401 0 0 0 0 0 0 380.9817 6401 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 1 2 14102261 4166 6405 0 0 0 0 0 0 924.6898 6405 4 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 2 14102261 4166 6406 0 0 0 0 1 0 924.6898 6406 5 0 0 0 1 1 0 0 1 0 0 0 0 0
1 1 1 1 2 4 14102261 4166 6403 0 0 0 0 1 2 924.6898 6403 2 0 0 0 0 0 0 1 0 0 0 0 0 0
1 1 1 1 1 3 14102261 4166 6402 0 0 1 0 1 0 924.6898 6402 1 0 0 0 0 2 0 1 1 0 0 0 1 1
1 1 1 0 0 2 14102261 4166 6404 0 0 0 0 0 0 924.6898 6404 3 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 1 1 2 14102272 4177 6431 0 0 0 1 1 0 314.726 6431 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 14102273 4178 6432 0 0 0 0 0 0 100.183 6432 1 0 0 0 0 0 0 0 1 1 0 0 0 1
1 1 1 0 0 1 14102291 4196 6469 0 0 0 0 0 0 66.714 6469 3 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 14102291 4196 6467 0 0 0 0 0 0 66.714 6467 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 14102291 4196 6470 0 0 0 0 0 0 66.714 6470 4 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 2 3 14102291 4196 6468 0 0 0 0 0 0 66.714 6468 2 0 0 0 0 2 1 0 0 0 0 0 0 0
1 1 1 0 0 2 14102294 4199 6475 0 0 0 1 0 0 120.1212 6475 1 0 0 0 0 1 0 0 0 1 0 60 0 1
1 1 1 0 0 2 14102294 4199 6476 0 0 0 1 0 0 120.1212 6476 2 0 0 0 0 2 1 0 0 0 0 0 0 0
1 1 1 0 0 1 14102329 4234 6539 0 0 0 0 0 0 142.4146 6539 2 0 0 0 0 0 0 0 0 1 0 0 0 1
