beghom day endhom esstops estours hbtours hhno household_day_id id mestops metours mlstops mltours pbstops pbtours pdexpfac person_id pno restops retours scstops sctours shstops shtours sostops sotours uwtours wbtours wkathome wkstops wktours
0 1 1 0 0 0 300001 1 1 0 0 0 0 0 0 4.161 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 1 0 0 0 300002 2 2 0 0 0 0 0 0 4.161 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300004 3 3 0 0 0 0 1 0 16.514 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 0 300005 4 4 0 0 0 0 0 0 3.907 4 1 0 0 0 0 0 0 0 0 0 0 480 0 0
1 1 1 0 0 1 300007 5 5 0 0 0 0 0 1 3.907 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300010 6 6 0 0 0 0 1 0 4.161 6 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300013 7 7 0 0 0 0 0 0 14.667 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300014 8 8 0 0 0 0 0 0 3.907 8 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 0 300015 9 9 0 0 0 0 0 0 4.161 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300016 10 10 0 0 0 0 0 0 14.638 10 1 0 0 2 1 2 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300018 11 11 0 0 0 0 0 0 3.907 11 1 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 0 300019 12 12 0 0 0 0 0 0 15.505 12 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300022 13 13 0 0 0 0 0 0 12.309 13 1 0 0 0 1 0 0 0 0 1 0 0 0 1
1 1 1 0 0 2 300028 14 14 0 0 1 0 0 1 4.161 14 1 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 3 300031 15 15 0 0 1 2 1 0 14.667 15 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300033 16 16 0 0 0 0 0 0 12.785 16 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300035 17 17 0 0 0 0 0 0 14.114 17 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300041 19 19 0 0 1 0 0 0 13.889 19 1 0 0 0 1 0 0 1 0 0 0 0 1 0
1 1 1 0 0 1 300042 20 20 0 0 1 0 0 0 7.92 20 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300045 21 21 0 0 0 0 0 0 14.053 21 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300047 22 22 0 0 0 0 0 0 7.92 22 1 0 0 0 0 0 0 0 0 0 0 240 0 0
1 1 1 0 0 1 300048 23 23 0 0 0 0 0 0 12.004 23 1 0 0 0 1 1 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300050 24 24 0 0 0 0 0 0 3.907 24 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300052 25 25 0 0 0 0 1 1 14.638 25 1 0 0 0 0 0 0 0 0 0 0 360 0 0
1 1 1 0 0 1 300058 26 26 0 0 0 0 0 0 3.907 26 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300060 27 27 0 0 0 0 0 0 7.92 27 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300063 28 28 0 0 0 0 0 0 13.884 28 1 0 0 0 0 0 0 0 0 0 0 240 0 0
1 1 1 0 0 1 300066 29 29 0 0 1 0 0 0 12.636 29 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 0 300079 30 30 0 0 0 0 0 0 27.949 30 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300082 31 31 0 0 0 0 1 0 7.92 31 1 0 0 0 1 0 0 0 0 0 0 0 2 0
1 1 1 0 0 1 300083 32 32 0 0 2 0 0 0 14.667 32 1 0 0 2 1 1 0 0 0 0 0 0 2 0
1 1 1 0 0 3 300085 33 33 0 0 0 0 0 0 11.864 33 1 0 0 0 3 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300086 34 34 0 0 0 1 0 0 4.161 34 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300087 35 35 0 0 0 0 0 0 3.907 35 1 0 0 0 1 1 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300089 36 36 0 0 2 0 0 0 4.161 36 1 0 0 2 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300090 37 37 0 0 0 0 0 0 15.123 37 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300094 38 38 0 0 0 0 0 0 7.92 38 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 0 300095 39 39 0 0 0 0 0 0 4.161 39 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300098 40 40 0 0 1 0 0 0 4.161 40 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300101 41 41 0 0 0 0 0 0 3.907 41 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 2 300104 42 42 0 0 1 1 0 0 3.907 42 1 0 0 1 1 1 0 1 0 0 0 0 0 0
1 1 1 0 0 1 300105 43 43 0 0 0 0 0 0 14.04 43 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300106 44 44 0 0 0 0 0 0 4.161 44 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 1 300118 45 45 0 0 0 0 0 0 4.161 45 1 0 0 1 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300119 46 46 0 0 0 0 0 0 4.161 46 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300130 47 47 0 0 0 0 0 0 4.161 47 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 0 300131 48 48 0 0 0 0 0 0 3.907 48 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300137 49 49 0 0 0 0 0 0 3.907 49 1 0 0 0 0 1 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300142 50 50 0 0 0 0 0 0 15.04 50 1 0 0 0 1 0 0 0 0 0 0 0 4 0
1 1 1 0 0 1 300148 51 51 0 0 0 0 0 0 14.667 51 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1 1 1 0 0 3 300155 52 52 0 0 1 0 2 0 13.949 52 1 0 0 0 1 0 0 0 1 0 0 0 0 1
1 1 1 0 0 1 300157 53 53 0 0 0 0 0 0 4.161 53 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300163 54 54 0 0 0 0 0 0 16.514 54 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300165 55 55 0 0 0 0 1 0 3.907 55 1 0 0 0 1 0 1 0 0 0 0 0 0 0
1 1 1 0 0 1 300166 56 56 0 0 0 0 0 0 4.161 56 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300178 57 57 0 0 0 0 0 0 3.907 57 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300179 58 58 0 0 0 0 0 0 3.907 58 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300181 59 59 0 0 0 0 0 0 4.161 59 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300183 60 60 0 0 0 0 0 0 4.161 60 1 0 0 0 0 0 0 0 0 0 0 0 2 1
1 1 1 0 0 1 300185 61 61 0 0 0 0 0 0 13.382 61 1 0 0 1 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300187 62 62 0 0 1 0 1 0 13.168 62 1 0 0 2 1 0 0 0 0 0 0 0 2 0
1 1 1 0 0 2 300191 63 63 0 0 0 0 0 0 3.907 63 1 0 0 0 1 0 1 0 0 0 0 0 0 0
1 1 1 0 0 2 300192 64 64 0 0 0 0 1 0 3.907 64 1 0 0 0 0 1 0 0 2 0 0 0 0 0
1 1 1 0 0 2 300193 65 65 0 0 0 0 0 0 7.92 65 1 0 0 0 0 0 0 0 0 0 0 0 1 2
1 1 1 0 0 0 300198 66 66 0 0 0 0 0 0 13.771 66 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300201 67 67 0 0 0 0 0 0 4.443 67 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300202 68 68 0 0 0 0 0 0 13.532 68 1 0 0 0 0 0 0 0 1 0 0 0 0 1
1 1 1 0 0 1 300207 69 69 0 0 0 0 0 0 3.907 69 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300208 70 70 0 0 0 1 0 0 4.161 70 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300209 71 71 0 0 0 0 1 0 4.161 71 1 0 0 1 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300213 72 72 0 0 3 0 0 0 7.92 72 1 0 0 0 2 0 0 1 0 0 0 0 0 0
1 1 1 0 0 1 300229 73 73 0 0 0 0 0 0 4.161 73 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300231 74 74 0 0 0 0 0 1 12.43 74 1 0 0 0 0 0 0 0 0 0 0 300 0 0
1 1 1 0 0 1 300236 75 75 0 0 0 0 0 0 4.161 75 1 0 0 0 1 0 0 0 0 0 0 0 2 0
1 1 1 0 0 0 300240 76 76 0 0 0 0 0 0 4.161 76 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300242 77 77 0 0 0 0 0 0 7.92 77 1 0 0 0 1 1 0 1 0 0 0 0 1 0
1 1 1 0 0 1 300243 78 78 0 0 0 0 0 0 4.161 78 1 0 0 0 1 0 0 0 0 0 0 0 2 0
1 1 1 0 0 1 300244 79 79 0 0 0 0 0 0 13.532 79 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300250 80 80 0 0 1 0 1 0 14.272 80 1 0 0 0 0 1 0 1 0 0 0 0 2 1
1 1 1 0 0 1 300259 81 81 0 0 0 0 0 0 4.128 81 1 0 0 1 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300262 82 82 0 0 0 0 3 0 3.907 82 1 0 0 0 0 1 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300264 83 83 0 0 0 0 0 0 4.161 83 1 0 0 1 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300267 84 84 0 0 0 1 0 0 4.161 84 1 0 0 0 0 1 0 0 0 0 0 0 1 1
1 1 1 0 0 0 300268 85 85 0 0 0 0 0 0 16.514 85 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300269 86 86 0 0 0 0 0 0 3.907 86 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300278 87 87 0 0 0 0 0 0 15.004 87 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300280 88 88 0 0 0 0 0 0 3.907 88 1 0 0 0 1 1 0 0 0 0 0 0 1 0
1 1 1 0 0 2 300285 90 90 0 0 0 0 0 0 7.92 90 1 0 0 0 2 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300288 91 91 0 0 1 0 0 0 4.161 91 1 0 0 0 0 0 0 0 0 0 0 0 1 1
1 1 1 0 0 1 300294 92 92 0 0 0 0 0 0 4.161 92 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 0 0 0 2 300295 93 93 0 0 1 0 0 0 4.161 93 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 2 300296 94 94 0 0 0 0 1 0 11.981 94 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300298 95 95 0 0 0 0 0 0 4.128 95 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 0 300302 96 96 0 0 0 0 0 0 4.161 96 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300305 97 97 0 0 0 0 0 0 7.92 97 1 0 0 0 1 0 0 0 0 0 0 0 1 0
0 1 0 0 0 0 300307 98 98 0 0 0 0 0 0 4.161 98 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300309 99 99 0 0 1 0 0 0 16.514 99 1 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 2 300312 100 100 0 0 0 0 0 0 3.907 100 1 0 0 0 1 1 0 0 0 0 0 0 0 1
1 1 1 0 1 4 300313 101 101 0 0 0 0 0 0 4.161 101 1 0 0 0 1 0 1 0 1 0 0 0 1 0
1 1 1 0 0 2 300317 102 102 0 0 1 0 0 0 3.907 102 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300318 103 103 0 0 0 0 1 0 4.161 103 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300320 104 104 0 0 0 0 1 0 3.907 104 1 0 0 0 1 1 0 1 0 0 0 0 0 0
1 1 1 0 0 1 300321 105 105 0 0 0 0 3 0 13.681 105 1 0 0 0 1 0 0 2 0 0 0 0 0 0
1 1 1 0 0 1 300322 106 106 0 0 1 0 0 0 26.991 106 1 0 0 1 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300325 107 107 0 0 1 0 1 0 14.04 107 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300328 108 108 0 0 0 0 1 0 568.373 108 1 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 2 300334 109 109 0 0 1 0 0 0 14.04 109 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 0 300335 110 110 0 0 0 0 0 0 4.161 110 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300338 111 111 0 0 1 0 0 0 3.907 111 1 0 0 0 0 0 0 0 1 0 0 0 1 1
1 1 1 0 0 2 300341 113 113 0 0 0 0 1 0 4.161 113 1 0 0 1 1 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 300342 114 114 0 0 0 0 0 0 3.907 114 1 0 0 0 0 1 0 0 0 0 0 0 0 1
1 1 1 0 0 3 300343 115 115 0 0 0 0 1 1 14.205 115 1 0 0 0 0 0 0 0 2 0 0 0 0 0
1 1 1 0 0 1 300346 116 116 0 0 0 1 2 0 4.161 116 1 0 0 0 0 0 0 1 0 0 0 0 0 0
1 1 1 0 0 1 300353 117 117 0 0 2 0 1 0 3.907 117 1 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 0 300355 118 118 0 0 0 0 0 0 4.161 118 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300356 119 119 0 0 0 0 0 0 28.147 119 1 0 0 0 1 0 1 0 0 0 0 0 0 0
1 1 1 0 0 2 300358 120 120 0 0 0 0 1 0 3.907 120 1 0 0 0 1 0 0 0 0 0 0 0 0 1
0 1 1 0 0 1 300359 121 121 0 0 0 0 0 0 4.161 121 1 0 0 0 0 0 0 0 1 0 0 0 0 0
1 1 0 0 0 0 300361 122 122 0 0 0 0 0 0 14.638 122 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 1 300365 123 123 0 0 0 0 0 0 3.907 123 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 0 300366 124 124 0 0 0 0 0 0 4.161 124 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300372 125 125 0 0 0 0 0 1 13.589 125 1 0 0 0 0 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300375 126 126 0 0 0 0 0 0 14.638 126 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 2 300379 127 127 0 0 0 0 1 0 14.205 127 1 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 0 1 300382 128 128 0 0 0 0 3 0 3.907 128 1 0 0 4 1 0 0 1 0 0 0 60 1 0
1 1 1 0 0 1 300384 129 129 0 0 0 0 0 0 41.059 129 1 0 0 1 1 0 0 0 0 0 0 0 1 0
0 1 1 0 0 0 300392 130 130 0 0 0 0 0 0 14.04 130 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300395 131 131 0 0 0 0 2 0 14.638 131 1 0 0 1 1 3 0 0 0 0 0 180 0 0
1 1 1 0 0 4 300400 132 132 0 0 0 0 0 1 3.907 132 1 0 0 0 1 0 0 0 2 0 0 0 0 0
1 1 1 0 0 1 300402 133 133 0 0 1 0 0 0 3.907 133 1 0 0 2 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 1 300403 134 134 0 0 0 0 0 0 12.975 134 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300405 135 135 0 0 0 0 0 0 3.907 135 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300408 136 136 0 0 0 0 0 0 10.265 136 1 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 0 0 300411 137 137 0 0 0 0 0 0 4.161 137 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300413 138 138 0 0 0 0 1 0 3.675 138 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300414 139 139 0 0 0 0 0 0 12.577 139 1 0 0 0 1 0 0 0 1 0 0 0 0 0
1 1 1 0 0 3 300416 140 140 0 0 0 0 0 0 3.907 140 1 0 0 0 2 1 0 0 1 0 0 0 1 0
1 1 1 0 0 2 300417 141 141 0 0 0 0 0 1 11.981 141 1 0 0 0 1 2 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300418 142 142 0 0 0 0 0 0 14.667 142 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300422 143 143 0 0 0 0 0 0 32.951 143 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 3 300430 144 144 0 0 0 0 2 0 7.92 144 1 0 0 0 2 1 0 0 1 0 0 0 1 0
1 1 1 0 0 1 300432 145 145 0 0 0 0 1 0 4.161 145 1 0 0 0 1 0 0 0 0 0 0 0 1 0
0 1 1 0 0 0 300435 146 146 0 0 0 0 0 0 31.434 146 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300440 147 147 0 0 0 0 0 0 3.907 147 1 0 0 0 1 0 0 2 0 0 0 0 2 0
1 1 1 0 0 1 300441 148 148 0 0 0 0 0 0 3.907 148 1 0 0 2 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300443 149 149 0 0 0 0 0 0 3.907 149 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300445 150 150 0 0 0 0 0 0 13.592 150 1 0 0 0 0 1 1 0 0 0 0 0 0 1
1 1 1 0 0 1 300448 151 151 0 0 0 0 0 0 3.907 151 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300456 152 152 0 0 0 0 0 0 4.161 152 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300461 153 153 0 0 0 0 0 0 15.04 153 1 0 0 0 1 1 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300463 154 154 0 0 0 0 0 0 13.467 154 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300469 155 155 0 0 0 0 1 0 12.785 155 1 0 0 1 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300480 156 156 0 0 1 0 0 0 3.907 156 1 0 0 0 1 2 1 0 0 0 0 0 0 0
1 1 1 0 0 2 300482 157 157 0 0 0 0 2 1 4.161 157 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300483 158 158 0 0 0 0 0 1 14.638 158 1 0 0 1 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300488 159 159 0 0 0 0 1 0 26.938 159 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 1 2 300490 160 160 0 0 0 0 0 0 15.187 160 1 0 0 1 1 0 0 1 0 0 0 120 1 0
1 1 1 0 0 1 300493 161 161 0 0 0 0 0 0 3.907 161 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300503 162 162 0 0 0 0 0 0 16.514 162 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300506 163 163 0 0 0 0 0 0 14.667 163 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300508 164 164 0 0 0 0 0 1 13.681 164 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300509 165 165 0 0 2 0 0 0 14.025 165 1 0 0 2 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300514 166 166 0 0 0 0 0 0 12.577 166 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300515 167 167 0 0 0 0 0 0 3.907 167 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300520 168 168 0 0 0 0 0 0 3.907 168 1 0 0 0 2 0 0 1 0 0 0 0 0 0
1 1 1 0 0 2 300522 169 169 0 0 0 0 0 0 7.92 169 1 0 0 0 1 0 0 1 1 0 0 0 0 0
0 1 1 0 0 1 300529 170 170 0 0 0 0 0 0 3.907 170 1 0 0 0 0 0 1 0 0 0 0 360 0 0
1 1 1 0 0 2 300530 171 171 0 0 1 0 0 0 15.217 171 1 0 0 1 2 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300533 172 172 0 0 0 0 0 0 12.43 172 1 0 0 0 0 1 0 0 0 0 0 0 0 1
1 1 1 0 0 2 300534 173 173 0 0 0 0 0 0 10.265 173 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 0 300535 174 174 0 0 0 0 0 0 14.04 174 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300539 175 175 0 0 0 0 0 0 10.265 175 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300543 176 176 0 0 1 0 0 0 26.813 176 1 0 0 0 1 0 0 1 0 0 0 0 1 1
1 1 1 0 0 0 300549 177 177 0 0 0 0 0 0 31.434 177 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300552 178 178 0 0 0 0 1 0 3.907 178 1 0 0 2 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300553 179 179 0 0 0 0 0 0 3.907 179 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300559 180 180 0 0 0 0 0 0 13.906 180 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300564 181 181 0 0 1 0 0 0 3.907 181 1 0 0 0 1 3 0 0 1 0 0 0 0 0
1 1 1 0 0 1 300568 182 182 0 0 0 0 1 0 14.205 182 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300569 183 183 0 0 0 0 0 0 13.889 183 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300573 184 184 0 0 1 1 0 0 3.907 184 1 0 0 1 1 1 0 1 0 0 0 0 0 0
1 1 1 0 0 1 300574 185 185 0 0 0 0 0 0 10.265 185 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300577 186 186 0 0 0 0 0 0 3.907 186 1 0 0 0 1 1 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300580 187 187 0 0 0 0 0 0 27.873 187 1 0 0 2 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300582 188 188 0 0 0 0 0 0 4.161 188 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300585 189 189 0 0 0 0 0 0 4.161 189 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300586 190 190 0 0 0 0 0 0 3.907 190 1 0 0 0 1 1 0 0 1 0 0 0 0 0
1 1 1 0 0 0 300587 191 191 0 0 0 0 0 0 4.161 191 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300590 192 192 0 0 0 0 0 0 4.11 192 1 0 0 0 2 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300591 193 193 0 0 0 0 0 0 3.907 193 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 2 300592 194 194 0 0 0 0 0 0 4.161 194 1 0 0 0 2 1 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300593 195 195 0 0 1 0 1 0 4.161 195 1 0 0 0 1 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300594 196 196 0 0 0 0 0 0 10.265 196 1 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 3 300595 197 197 0 0 0 0 0 0 4.161 197 1 0 0 0 1 0 1 0 1 0 0 0 0 0
1 1 1 0 0 0 300596 198 198 0 0 0 0 0 0 5.034 198 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300603 199 199 0 0 0 0 0 0 4.161 199 1 0 0 0 1 0 0 0 0 0 0 180 1 0
1 1 0 0 0 0 300604 200 200 0 0 0 0 0 0 12.309 200 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300612 201 201 0 0 0 0 0 1 3.907 201 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300625 204 204 0 0 0 0 0 0 3.907 204 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300628 205 205 0 0 0 0 0 0 169.878 205 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300652 206 206 0 0 0 0 0 0 3.876 206 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 2 300676 207 207 0 0 2 0 0 0 14.496 207 1 0 0 0 1 0 0 0 0 0 0 0 1 1
1 1 1 0 0 1 300692 208 208 0 0 0 0 0 0 3.907 208 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 300698 209 209 0 0 0 0 0 0 10.265 209 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 2 300719 210 210 0 0 0 0 0 0 15.04 210 1 0 0 0 1 0 0 0 0 1 0 0 0 1
1 1 1 0 0 2 300720 211 211 0 0 0 0 0 0 3.907 211 1 0 0 0 1 1 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300727 212 212 0 0 0 0 0 0 10.265 212 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300733 213 213 0 0 1 0 3 0 10.265 213 1 0 0 1 1 0 0 1 0 0 0 0 0 0
1 1 1 0 0 1 300745 214 214 0 0 0 0 0 0 4.161 214 1 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 0 0 1 300751 215 215 0 0 0 0 0 0 14.04 215 1 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 1 300753 216 216 0 0 0 0 0 0 37.399 216 1 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 1 0 0 1 300754 217 217 0 0 4 0 0 0 3.907 217 1 0 0 0 0 0 0 0 0 0 0 0 2 1
1 1 1 0 0 1 300761 218 218 0 0 0 0 0 0 13.884 218 1 0 0 0 0 0 0 1 0 0 0 0 0 1
