day fhtindx1 fhtindx2 hhno id jtindex parent pdpurp person_day_id person_id phtindx1 phtindx2 pno subtrs tardest tarorig tautocost tautodist tautotime tdadtyp tdpcl tdtaz tlvdest tlvorig tmodetp toadtyp toexpfac topcl totaz tour tpathtp tripsh1 tripsh2
1 0 0 14106094 0 0 0 1 14122 14122 0 0 1 1 480 1160 0.076928030303 0.0 7.0 2 932558 36 845 470 6 1 143.613833567 1067080 44 1 3 2 8
1 0 0 14106094 1 0 1 6 14122 14122 0 0 1 0 705 740 0.151253888889 0.0 7.0 3 1051474 19 735 700 3 2 143.613833567 932558 36 2 1 2 2
1 0 0 14106093 2 0 0 1 14121 14121 0 0 1 1 525 1105 5.09 16.0 36.0 2 829672 1257 1025 465 6 1 85.5353905136 1273092 87 1 3 2 2
1 0 0 14106093 3 0 1 1 14121 14121 0 0 1 0 690 810 0.17094114899 4.0 18.0 4 716839 1256 790 670 4 2 85.5353905136 829672 1257 2 1 2 2
1 0 0 14106093 4 0 0 7 14121 14121 0 0 1 0 1235 1335 0.449523030303 1.0 4.0 4 1113282 705 1320 1125 4 1 85.5353905136 1273092 87 3 1 4 2
1 0 0 14106092 5 0 0 4 14118 14118 0 0 1 0 630 975 4.289 21.0 46.0 4 1273364 1258 780 570 5 1 209.469846315 162183 1293 1 1 2 4
1 0 0 14106092 6 0 0 4 14119 14119 0 0 2 0 630 975 4.289 21.0 46.0 4 1273364 1258 780 570 5 1 215.347681732 162183 1293 1 1 2 4
1 0 0 14106092 7 0 0 4 14120 14120 0 0 3 0 630 975 4.289 21.0 46.0 4 1273364 1258 780 570 5 1 223.249875 162183 1293 1 1 2 4
1 0 0 14106091 8 0 0 1 14116 14116 0 0 1 0 420 1265 5.68 31.0 56.0 2 768992 1274 1065 310 7 1 1463.66335998 52300 1287 1 3 2 8
1 0 0 14106091 9 0 0 1 14117 14117 0 0 2 0 330 1125 3.831 16.0 33.0 2 170312 1280 990 295 3 1 1454.19509098 52300 1287 1 1 4 4
1 0 0 14106089 10 0 0 1 14112 14112 0 0 1 0 485 760 0.405207575758 4.0 18.0 2 721484 1273 730 480 3 1 206.464176031 248198 1275 1 1 2 4
1 0 0 14106089 11 0 0 1 14112 14112 0 0 1 0 775 1260 0.405207575758 4.0 18.0 2 721484 1273 1040 770 4 1 206.464176031 248198 1275 2 1 2 4
1 0 0 14106089 12 0 0 1 14113 14113 0 0 2 0 375 1260 2.767 16.0 43.0 2 735369 1249 960 340 6 1 207.808464956 248198 1275 1 3 2 4
1 0 0 14106088 13 0 0 1 14109 14109 0 0 1 0 415 870 0.388245 2.0 13.0 2 229203 1275 855 405 3 1 565.818376954 242480 1275 1 1 2 2
1 0 0 14106088 14 0 0 7 14109 14109 0 0 1 0 980 1040 0.606 2.0 13.0 4 210531 1275 1030 965 4 1 565.818376954 242480 1275 2 1 4 2
1 0 0 14106088 15 0 0 7 14110 14110 0 0 2 0 980 1040 0.606 2.0 13.0 4 210531 1275 1030 965 4 1 588.834958981 242480 1275 1 1 4 2
1 0 0 14106087 16 0 0 1 14107 14107 0 0 1 0 455 1000 0.628 4.0 19.0 2 212481 1279 990 450 3 1 295.789176212 232584 1275 1 1 2 4
1 0 0 14106087 17 0 0 1 14108 14108 0 0 2 1 525 1080 2.325 12.0 35.0 2 704982 1343 1040 480 3 1 297.715060506 232584 1275 1 1 6 4
1 0 0 14106087 18 0 1 1 14108 14108 0 0 2 0 765 850 0.737 6.0 21.0 4 855083 1345 845 760 5 2 297.715060506 704982 1343 2 1 2 2
1 0 0 14106086 19 0 0 7 14105 14105 0 0 1 0 490 545 0.290395227273 3.0 16.0 4 216583 1279 540 485 3 1 234.861541611 211510 1279 3 1 2 2
1 0 0 14106086 20 0 0 2 14105 14105 0 0 1 0 585 740 0.497593131313 4.0 19.0 4 209873 1275 730 575 4 1 234.861541611 211510 1279 1 1 2 2
1 0 0 14106086 21 0 0 5 14105 14105 0 0 1 0 990 1060 0.518381666667 3.0 16.0 4 216734 1279 1050 975 3 1 234.861541611 211510 1279 2 1 2 2
1 0 0 14106086 22 0 0 7 14105 14105 0 0 1 0 1140 1280 0.499519040404 4.0 19.0 4 233576 1275 1270 1125 3 1 234.861541611 211510 1279 4 1 2 2
1 0 0 14106086 23 0 0 2 14106 14106 0 0 2 0 585 740 0.497593131313 4.0 19.0 4 209873 1275 730 575 4 1 233.512286364 211510 1279 1 1 2 2
1 0 0 14106086 24 0 0 6 14106 14106 0 0 2 0 820 920 0.473366136364 3.0 16.0 3 216766 1279 855 750 4 1 233.512286364 211510 1279 2 1 4 4
1 0 0 14106084 25 0 0 1 14099 14099 0 0 1 0 240 1040 3.202 13.0 24.0 2 997256 810 960 220 3 1 1214.81701821 184082 1279 1 1 2 4
1 0 0 14106084 26 0 0 7 14099 14099 0 0 1 0 1070 1170 1.504 4.0 19.0 4 209972 1275 1150 1050 4 1 1214.81701821 184082 1279 2 1 2 2
1 0 0 14106084 27 0 0 4 14100 14100 0 0 2 0 540 840 0.955 3.0 16.0 4 216900 1279 665 515 2 1 1269.03061107 184082 1279 1 1 2 6
1 0 0 14106084 28 0 0 4 14100 14100 0 0 2 0 900 975 4.442 20.0 31.0 4 1100169 185 925 870 3 1 1269.03061107 184082 1279 2 1 2 2
1 0 0 14106084 29 0 0 4 14100 14100 0 0 2 0 1055 1140 0.902 3.0 16.0 4 216872 1279 1115 1025 2 1 1269.03061107 184082 1279 3 1 4 2
1 0 0 14106084 30 0 0 3 14102 14102 0 0 4 0 505 520 0.479711515152 3.0 16.0 4 195222 1279 510 495 4 1 1276.17453433 184082 1279 1 1 2 2
1 0 0 14106084 31 0 0 3 14102 14102 0 0 4 0 885 925 0.479711515152 3.0 16.0 4 195222 1279 915 665 4 1 1276.17453433 184082 1279 2 1 6 2
1 0 0 14106084 32 0 0 2 14103 14103 0 0 5 0 505 925 0.479711515152 3.0 16.0 3 195222 1279 915 495 4 1 1272.778125 184082 1279 1 1 2 2
1 0 0 14106084 33 0 0 7 14103 14103 0 0 5 0 1070 1170 1.504 4.0 19.0 4 209972 1275 1150 1050 4 1 1272.778125 184082 1279 2 1 2 2
1 0 0 14106083 34 0 0 1 14098 14098 0 0 1 0 465 1090 4.173 20.0 50.0 2 797163 1259 990 405 6 1 92.3360475108 170956 1280 1 3 2 2
1 0 0 14106082 35 0 0 1 14096 14096 0 0 1 0 450 765 0.421645833333 6.0 26.0 2 585190 1354 750 435 3 1 244.595394384 591505 1354 1 1 2 2
1 0 0 14106082 36 0 0 6 14097 14097 0 0 2 0 500 555 0.330768156566 6.0 26.0 3 592129 1354 545 495 3 1 253.826103672 591505 1354 1 1 2 2
1 0 0 14106080 37 0 0 5 14093 14093 0 0 1 0 605 645 0.3546875 15.0 39.0 4 543087 1319 635 600 3 1 318.348697996 537781 1354 2 1 2 2
1 0 0 14106080 38 0 0 6 14093 14093 0 0 1 0 665 675 0.708 4.0 18.0 3 558603 1321 670 660 3 1 318.348697996 537781 1354 3 1 2 2
1 0 0 14106080 39 0 0 1 14093 14093 0 0 1 0 960 1045 0.712 6.0 26.0 4 527927 1354 1035 950 3 1 318.348697996 537781 1354 1 1 2 2
1 0 0 14106080 40 0 0 1 14094 14094 0 0 2 0 415 970 2.804 15.0 77.0 2 196 1319 930 375 3 1 302.268917915 537781 1354 1 1 2 2
1 0 0 14106079 41 0 0 1 14091 14091 0 0 1 0 485 1085 0.798 4.0 20.0 2 431131 1351 1075 470 4 1 368.418820353 436956 1351 1 1 2 2
1 0 0 14106078 42 0 0 7 14089 14089 0 0 1 0 705 885 5.99 -1.0 -1.0 4 423212 1323 775 510 3 1 197.964722083 391251 1322 1 1 8 6
1 0 0 14106078 43 0 0 5 14090 14090 0 0 2 0 885 1035 -1.0 -1.0 -1.0 4 0 1270 990 840 3 1 199.339922853 391251 1322 1 1 2 2
1 0 0 14106077 44 0 0 1 14085 14085 0 0 1 0 510 945 1.007 4.0 18.0 4 573098 1320 930 495 5 1 568.790740996 492767 1350 1 1 2 2
1 0 0 14106077 45 0 0 7 14085 14085 0 0 1 0 1045 1145 1.153 4.0 18.0 4 574100 1320 1110 1030 4 1 568.790740996 492767 1350 2 1 2 4
1 0 0 14106077 46 0 0 1 14086 14086 0 0 2 0 470 795 1.275 5.0 22.0 2 480040 1352 780 450 3 1 571.790488035 492767 1350 1 1 2 2
1 0 0 14106077 47 0 0 2 14087 14087 0 0 3 0 510 945 1.007 4.0 18.0 3 573100 1320 930 495 5 1 609.405875 492767 1350 1 1 2 2
1 0 0 14106077 48 0 0 7 14087 14087 0 0 3 0 1045 1145 1.153 4.0 18.0 4 574100 1320 1110 1030 4 1 609.405875 492767 1350 2 1 2 4
1 0 0 14106077 49 0 0 2 14088 14088 0 0 4 0 510 945 1.007 4.0 18.0 3 573100 1320 930 495 5 1 609.405875 492767 1350 1 1 2 2
1 0 0 14106076 50 0 0 6 14084 14084 0 0 2 0 800 900 1.69 5.0 21.0 3 479576 1352 855 780 4 1 506.738276965 469634 1350 2 1 2 4
1 0 0 14106076 51 0 0 4 14084 14084 0 0 2 0 615 645 0.839 5.0 21.0 4 469216 1352 625 1439 3 1 506.738276965 469634 1350 1 1 4 2
1 0 0 14106075 52 0 0 1 14079 14079 0 0 1 0 630 1155 7.158 34.0 55.0 4 873552 1333 995 495 4 1 904.274283801 135733 1280 1 1 4 6
1 0 0 14106075 53 0 0 2 14081 14081 0 0 3 0 450 885 0.24879219697 3.0 17.0 3 173870 1280 870 435 1 1 973.989875 135733 1280 1 1 2 2
1 0 0 14106075 54 0 0 2 14082 14082 0 0 4 0 475 905 0.137626262626 3.0 17.0 3 173847 1280 890 465 1 1 973.989875 135733 1280 1 1 2 2
1 0 0 14106074 55 0 0 7 14077 14077 0 0 1 0 645 880 1.021 5.0 21.0 4 440391 1351 870 530 3 1 423.731602201 408974 1323 1 1 6 2
1 0 0 14106074 56 0 0 7 14078 14078 0 0 2 0 665 750 0.65 3.0 16.0 4 401305 1323 715 630 3 1 420.808374293 408974 1323 1 1 4 4
1 0 0 14106073 57 0 0 7 14076 14076 0 0 1 0 555 585 0.225358308081 5.0 21.0 4 487700 1352 555 505 1 1 196.183242552 488502 1350 2 1 2 2
1 0 0 14106073 58 0 0 6 14076 14076 0 0 1 0 615 760 1.453 5.0 21.0 3 671291 1351 710 600 3 1 196.183242552 488502 1350 1 1 2 4
1 0 0 14106072 59 0 0 3 14075 14075 0 0 1 0 1110 1305 2.592 4.0 18.0 4 587538 1354 1110 1020 4 1 382.649663125 627764 1353 1 1 6 4
1 0 0 14106071 60 0 0 6 14069 14069 0 0 1 0 1110 1175 1.459 9.0 23.0 3 651334 1320 1155 1020 4 1 1181.91903308 653830 1353 1 1 4 2
1 0 0 14106071 61 0 0 1 14070 14070 0 0 2 0 355 980 7.05 30.0 48.0 4 902738 1355 840 280 6 1 1107.73096927 653830 1353 1 6 2 2
1 0 0 14106071 62 0 0 6 14070 14070 0 0 2 0 1110 1175 1.459 9.0 23.0 3 651334 1320 1155 1020 4 1 1107.73096927 653830 1353 2 1 4 2
1 0 0 14106071 63 0 0 1 14071 14071 0 0 3 0 580 910 3.499 8.0 27.0 2 719433 1325 870 550 3 1 1263.91256669 653830 1353 1 1 2 2
1 0 0 14106071 64 0 0 7 14071 14071 0 0 3 0 970 985 0.0593181818182 6.0 28.0 4 653587 1353 970 960 1 1 1263.91256669 653830 1353 2 1 2 2
1 0 0 14106071 65 0 0 7 14072 14072 0 0 4 0 970 985 0.0593181818182 6.0 28.0 4 653587 1353 970 960 1 1 1263.91256669 653830 1353 1 1 2 2
1 0 0 14106071 66 0 0 1 14073 14073 0 0 5 0 455 1045 5.636 20.0 43.0 2 947318 1330 965 385 6 1 1248.26001951 653830 1353 1 6 2 2
1 0 0 14106070 67 0 0 4 14068 14068 0 0 1 0 630 725 3.334 16.0 41.0 4 322248 1347 675 600 3 1 392.424915299 334920 1346 1 1 2 4
1 0 0 14106070 68 0 0 4 14068 14068 0 0 1 0 815 860 2.841 16.0 41.0 4 328384 1347 845 805 3 1 392.424915299 334920 1346 2 1 2 2
1 0 0 14106070 69 0 0 6 14068 14068 0 0 1 0 1100 1135 2.748 16.0 45.0 3 329955 1347 1115 1080 3 1 392.424915299 334920 1346 3 1 2 2
1 0 0 14106069 70 0 0 3 14065 14065 0 0 1 0 420 435 1.024 8.0 37.0 4 338806 1346 420 405 4 1 526.078878903 357145 1346 2 1 2 2
1 0 0 14106069 71 0 0 1 14065 14065 0 0 1 0 550 1170 7.404 -1.0 -1.0 4 481625 1351 1050 510 4 1 526.078878903 357145 1346 1 1 2 6
1 0 0 14106069 72 0 0 1 14066 14066 0 0 2 0 520 1170 13.881 -1.0 -1.0 2 735366 1249 1025 405 6 1 523.299985488 357145 1346 1 7 2 4
1 0 0 14106068 73 0 0 1 14064 14064 0 0 1 1 500 1430 1.285 3.0 16.0 2 431133 1323 1025 480 3 1 459.049805178 422652 1323 1 1 2 4
1 0 0 14106068 74 0 1 6 14064 14064 0 0 1 0 760 770 0.197435833333 3.0 16.0 3 427510 1323 765 755 3 2 459.049805178 431133 1323 2 1 2 2
1 0 0 14106067 75 0 0 1 14062 14062 0 0 1 0 440 1065 3.875 21.0 46.0 2 828975 1251 980 380 6 1 439.323077142 760677 859 1 3 2 2
1 0 0 14106067 76 0 0 5 14062 14062 0 0 1 0 1095 1130 0.0991726262626 1.0 2.0 4 824507 851 1120 1080 6 1 439.323077142 760677 859 2 3 2 2
1 0 0 14106067 77 0 0 7 14062 14062 0 0 1 0 1185 1220 0.105803636364 0.0 1.0 4 1185900 861 1205 1170 1 1 439.323077142 760677 859 3 1 2 2
1 0 0 14106067 78 0 0 5 14063 14063 0 0 2 0 1095 1130 0.0991726262626 1.0 2.0 4 824507 851 1120 1080 6 1 358.066673793 760677 859 1 3 2 2
1 0 0 14106067 79 0 0 7 14063 14063 0 0 2 0 1185 1220 0.105803636364 0.0 1.0 4 1185900 861 1205 1170 1 1 358.066673793 760677 859 2 1 2 2
1 0 0 14106066 80 0 0 3 14059 14059 0 0 1 0 510 520 1.67927960745 10.0 45.0 4 401365 1322 515 505 1 1 612.498870906 401365 1322 2 1 2 2
1 0 0 14106066 81 0 0 1 14059 14059 0 0 1 0 630 985 4.19 -1.0 -1.0 2 662405 1351 960 600 3 1 612.498870906 401365 1322 1 1 4 2
1 0 0 14106066 82 0 0 6 14059 14059 0 0 1 0 1025 1105 0.172808308081 10.0 45.0 3 401456 1322 1065 1020 5 1 612.498870906 401365 1322 3 1 2 4
1 0 0 14106066 83 0 0 3 14060 14060 0 0 2 0 230 245 1.67927960745 10.0 45.0 4 401365 1322 240 225 1 1 551.920866303 401365 1322 1 1 2 2
1 0 0 14106066 84 0 0 6 14060 14060 0 0 2 0 1025 1105 0.172808308081 10.0 45.0 3 401456 1322 1065 1020 5 1 551.920866303 401365 1322 2 1 2 4
1 0 0 14106066 85 0 0 2 14061 14061 0 0 3 0 525 960 0.418446060606 10.0 45.0 3 401857 1322 935 505 9 1 588.229125 401365 1322 1 1 2 2
1 0 0 14106066 86 0 0 6 14061 14061 0 0 3 0 1025 1105 0.172808308081 10.0 45.0 4 401456 1322 1065 1020 5 1 588.229125 401365 1322 2 1 2 4
1 0 0 14106065 87 0 0 1 14058 14058 0 0 1 0 425 930 3.968 10.0 45.0 2 280652 1347 900 395 3 1 498.635433791 329612 1347 1 1 2 4
1 0 0 14106065 88 0 0 3 14058 14058 0 0 1 0 1025 1065 4.921 15.0 67.0 4 346928 1346 1030 975 5 1 498.635433791 329612 1347 2 1 2 4
1 0 0 14106065 89 0 0 6 14058 14058 0 0 1 0 1085 1100 3.01 10.0 45.0 3 328585 1347 1095 1080 4 1 498.635433791 329612 1347 5 1 2 2
1 0 0 14106065 90 0 0 3 14058 14058 0 0 1 0 1160 1230 2.26 10.0 45.0 4 319497 1347 1160 1150 5 1 498.635433791 329612 1347 3 1 2 6
1 0 0 14106065 91 0 0 5 14058 14058 0 0 1 0 1255 1265 3.088 10.0 45.0 4 330830 1347 1260 1250 1 1 498.635433791 329612 1347 4 1 2 2
1 0 0 14106064 92 0 0 3 14055 14055 0 0 1 0 515 575 0.431635454545 3.0 16.0 4 427641 1323 540 510 3 1 554.899026312 441638 1323 2 1 2 4
1 0 0 14106064 93 0 0 7 14055 14055 0 0 1 0 665 720 0.250916212121 3.0 16.0 4 426407 1323 715 660 3 1 554.899026312 441638 1323 5 1 2 2
1 0 0 14106064 94 0 0 5 14055 14055 0 0 1 0 785 820 0.588618787879 3.0 16.0 4 427924 1323 800 780 3 1 554.899026312 441638 1323 4 1 2 4
1 0 0 14106064 95 0 0 1 14055 14055 0 0 1 0 840 940 0.0885416666667 3.0 16.0 4 427609 1323 930 835 3 1 554.899026312 441638 1323 1 1 2 2
1 0 0 14106064 96 0 0 3 14055 14055 0 0 1 0 975 1265 0.431635454545 3.0 16.0 4 427641 1323 980 950 4 1 554.899026312 441638 1323 3 1 4 8
1 0 0 14106064 97 0 0 2 14057 14057 0 0 3 0 515 1265 0.558217272727 3.0 16.0 3 427648 1323 980 510 4 1 524.89975 441638 1323 1 1 2 8
1 0 0 14106063 98 0 0 7 14053 14053 0 0 1 0 630 855 3.352 22.0 38.0 4 728297 1215 780 600 3 1 124.465152731 1076737 1308 1 1 2 4
1 0 0 14106063 99 0 0 7 14054 14054 0 0 2 0 240 330 0.358665757576 5.0 19.0 4 902992 1303 315 225 3 1 125.275545747 1076737 1308 2 1 2 2
1 0 0 14106063 100 0 0 1 14054 14054 0 0 2 0 475 1030 0.403052121212 5.0 19.0 2 1148207 1303 1020 465 3 1 125.275545747 1076737 1308 1 1 2 2
1 0 0 14106062 101 0 0 1 14052 14052 0 0 1 0 475 725 0.146060606061 7.0 31.0 2 1191694 1317 720 470 3 1 479.907689946 731089 1317 1 1 2 2
1 0 0 14106062 102 0 0 1 14052 14052 0 0 1 0 780 1010 0.146060606061 7.0 31.0 2 1191694 1317 1005 775 3 1 479.907689946 731089 1317 2 1 2 2
1 0 0 14106061 103 0 0 5 14050 14050 0 0 1 0 640 665 0.0275757575758 3.0 14.0 4 726220 1331 660 600 1 1 361.252922658 718185 1331 2 1 4 2
1 0 0 14106061 104 0 0 1 14050 14050 0 0 1 0 900 1290 4.985 28.0 50.0 2 3020 1319 1435 870 3 1 361.252922658 718185 1331 1 1 2 2
1 0 0 14106060 105 0 0 7 14049 14049 0 0 1 0 945 1030 0.676 4.0 18.0 4 688611 1266 1005 870 3 1 474.710944695 1231518 1267 1 1 4 4
1 0 0 14106059 106 0 0 1 14047 14047 0 0 1 0 635 1125 1.509 6.0 22.0 2 196314 1278 1110 570 3 1 211.609403806 127246 1281 1 1 4 2
1 0 0 14106059 107 0 0 1 14048 14048 0 0 2 0 480 1035 0.240183055556 6.0 22.0 2 129804 1278 1020 465 3 1 273.77351194 127246 1281 1 1 2 2
1 0 0 14106058 108 0 0 1 14044 14044 0 0 1 0 265 1070 4.384 25.0 46.0 2 126623 1281 990 235 3 1 318.737870721 70086 1288 1 1 2 6
1 0 0 14106058 109 0 0 1 14045 14045 0 0 2 1 435 1050 -1.0 42.0 86.0 2 0 1270 975 345 4 1 317.065697077 70086 1288 1 1 6 6
1 0 0 14106058 110 0 1 7 14045 14045 0 0 2 0 715 800 -1.0 1.0 9.0 4 0 1270 795 710 5 2 317.065697077 0 1270 2 1 2 2
1 0 0 14106058 111 0 0 2 14046 14046 0 0 3 0 400 1050 -1.0 42.0 86.0 3 0 1270 990 345 4 1 339.706125 70086 1288 1 1 2 4
1 0 0 14106057 112 0 0 1 14042 14042 0 0 1 0 465 1035 1.47 9.0 31.0 2 1186299 1254 1010 435 3 1 265.335195914 1159074 1355 1 1 2 2
1 0 0 14106057 113 0 0 2 14043 14043 0 0 2 0 525 990 1.518 10.0 31.0 3 829697 1340 910 465 6 1 284.28175 1159074 1355 1 3 2 2
1 0 0 14106056 114 0 0 1 14041 14041 0 0 1 0 335 1280 4.223 18.0 33.0 2 212481 1279 900 305 6 1 564.163565554 89181 1289 1 7 2 16
1 0 0 14106055 115 0 0 1 14037 14037 0 0 1 0 385 950 2.892 10.0 32.0 2 121371 1281 910 355 3 1 1180.84012348 83420 1289 1 1 2 2
1 0 0 14106055 116 0 0 7 14037 14037 0 0 1 0 1105 1155 0.768 4.0 18.0 4 91815 1289 1145 1095 4 1 1180.84012348 83420 1289 2 1 2 2
1 0 0 14106055 117 0 0 3 14038 14038 0 0 2 0 565 665 0.472482676768 4.0 18.0 4 76763 1289 575 555 5 1 1192.76622023 83420 1289 1 1 2 8
1 0 0 14106055 118 0 0 3 14038 14038 0 0 2 0 710 735 0.472482676768 4.0 18.0 4 76763 1289 725 700 5 1 1192.76622023 83420 1289 2 1 2 2
1 0 0 14106055 119 0 0 5 14038 14038 0 0 2 0 1105 1145 0.396848484848 4.0 18.0 4 86120 1289 1135 1095 4 1 1192.76622023 83420 1289 3 1 2 2
1 0 0 14106055 120 0 0 2 14039 14039 0 0 3 0 565 735 0.554373333333 4.0 18.0 3 73530 1289 725 555 5 1 1145.503875 83420 1289 1 1 2 2
1 0 0 14106055 121 0 0 7 14039 14039 0 0 3 0 1105 1155 0.768 4.0 18.0 4 91815 1289 1145 1095 4 1 1145.503875 83420 1289 2 1 2 2
1 0 0 14106055 122 0 0 5 14040 14040 0 0 4 0 580 665 0.52917489899 4.0 18.0 4 95553 1289 615 555 5 1 1145.503875 83420 1289 2 1 4 6
1 0 0 14106055 123 0 0 4 14040 14040 0 0 4 0 710 735 0.472482676768 4.0 18.0 4 76763 1289 725 700 5 1 1145.503875 83420 1289 1 1 2 2
1 0 0 14106055 124 0 0 5 14040 14040 0 0 4 0 1105 1145 0.396848484848 4.0 18.0 4 86120 1289 1135 1095 4 1 1145.503875 83420 1289 3 1 2 2
1 0 0 14106054 125 0 0 1 14034 14034 0 0 1 0 450 1010 1.635 7.0 28.0 2 103661 1282 960 415 4 1 299.694366232 58125 1287 1 1 4 4
1 0 0 14106054 126 0 0 2 14036 14036 0 0 3 0 425 1010 0.370373131313 5.0 24.0 3 52978 1287 1000 415 4 1 321.094375 58125 1287 1 1 2 2
1 0 0 14106053 127 0 0 1 14033 14033 0 0 1 0 450 1440 1.72 6.0 24.0 2 126623 1281 970 420 3 1 1319.82445894 193211 1278 1 1 2 10
1 0 0 14106052 128 0 0 1 14031 14031 0 0 1 0 220 940 6.497 34.0 50.0 2 1101026 1327 850 180 3 1 205.526218664 205658 1279 1 1 2 4
1 0 0 14106052 129 0 0 7 14031 14031 0 0 1 0 1070 1090 1.803 6.0 26.0 4 201426 1278 1070 1050 1 1 205.526218664 205658 1279 2 1 2 2
1 0 0 14106052 130 0 0 4 14032 14032 0 0 2 0 550 565 1.479 6.0 22.0 4 193209 1278 550 535 3 1 216.526974891 205658 1279 1 1 2 2
1 0 0 14106052 131 0 0 5 14032 14032 0 0 2 0 745 850 0.776 3.0 16.0 4 213313 1279 820 720 3 1 216.526974891 205658 1279 2 1 2 2
1 0 0 14106052 132 0 0 7 14032 14032 0 0 2 0 1070 1090 1.803 6.0 26.0 4 201426 1278 1070 1050 1 1 216.526974891 205658 1279 3 1 2 2
1 0 0 14106051 133 0 0 1 14029 14029 0 0 1 0 420 1200 3.517 22.0 57.0 2 829725 1256 1125 390 3 1 136.526433397 208094 1278 1 1 2 4
1 0 0 14106050 134 0 0 4 14028 14028 0 0 2 0 790 870 0.741 4.0 16.0 4 721725 917 860 780 3 1 416.340064429 168780 1277 1 1 2 2
1 0 0 14106049 135 0 0 1 14024 14024 0 0 1 0 475 1175 1.464 9.0 23.0 2 913970 809 1120 440 3 1 2588.91202027 169082 1277 1 1 2 4
1 0 0 14106049 136 0 0 2 14025 14025 0 0 2 0 475 1065 1.489 8.0 23.0 3 903885 800 850 435 3 1 3598.034435 169082 1277 1 1 2 4
1 0 0 14106049 137 0 0 4 14026 14026 0 0 3 0 565 1200 0.203715 3.0 13.0 4 892148 918 1190 555 1 1 3337.25122423 169082 1277 1 1 2 2
1 0 0 14106048 138 0 0 1 14022 14022 0 0 1 0 520 1090 3.525 17.0 82.0 2 1067461 947 1020 450 5 1 225.654667595 214929 1278 1 1 2 2
1 0 0 14106048 139 0 0 7 14022 14022 0 0 1 0 1170 1290 1.312 8.0 21.0 4 1214679 916 1275 1155 3 1 225.654667595 214929 1278 2 1 2 2
1 0 0 14106048 140 0 0 6 14023 14023 0 0 2 0 725 825 0.77 4.0 20.0 3 190424 1278 815 715 4 1 227.123905874 214929 1278 1 1 2 2
1 0 0 14106047 141 0 0 1 14021 14021 0 0 1 0 445 1130 3.271 16.0 33.0 2 109518 1282 750 420 3 1 900.088304248 230920 1276 1 1 2 8
1 0 0 14106046 142 0 0 7 14019 14019 0 0 1 0 1095 1185 0.320981590909 4.0 20.0 4 208429 1278 1170 1080 4 1 242.424464279 218030 1278 2 1 2 2
1 0 0 14106046 143 0 0 4 14019 14019 0 0 1 0 1220 1295 0.394996868687 4.0 20.0 4 231603 1278 1255 1200 4 1 242.424464279 218030 1278 1 1 2 4
1 0 0 14106046 144 0 0 1 14020 14020 0 0 2 0 765 960 3.605 17.0 37.0 4 1067452 947 870 740 3 1 251.60714608 218030 1278 1 1 2 4
1 0 0 14106046 145 0 0 7 14020 14020 0 0 2 0 1095 1185 0.320981590909 4.0 20.0 4 208429 1278 1170 1080 4 1 251.60714608 218030 1278 3 1 2 2
1 0 0 14106046 146 0 0 4 14020 14020 0 0 2 0 1220 1295 0.394996868687 4.0 20.0 4 231603 1278 1255 1200 4 1 251.60714608 218030 1278 2 1 2 4
1 0 0 14106045 147 0 0 1 14017 14017 0 0 1 0 405 1020 2.66 12.0 30.0 2 126605 1281 990 380 3 1 235.18240842 251824 1276 1 1 2 2
1 0 0 14106045 148 0 0 4 14018 14018 0 0 2 0 655 870 1.102 2.0 12.0 4 225667 1276 750 640 3 1 247.770507208 251824 1276 1 1 2 8
1 0 0 14106044 149 0 0 1 14014 14014 0 0 1 0 375 935 2.881 16.0 47.0 2 828894 1250 880 345 3 1 227.498713351 234066 1276 1 1 2 4
1 0 0 14106044 150 0 0 7 14014 14014 0 0 1 0 1185 1245 0.74 5.0 19.0 4 202804 1279 1230 1150 3 1 227.498713351 234066 1276 2 1 4 2
1 0 0 14106043 151 0 0 1 14013 14013 0 0 1 0 475 1055 0.621 5.0 21.0 2 109708 1282 1040 465 3 1 540.09008495 120243 1281 1 1 2 2
1 0 0 14106043 152 0 0 4 14013 14013 0 0 1 0 1105 1290 2.441 10.0 30.0 4 63969 1289 1115 1080 3 1 540.09008495 120243 1281 2 1 2 6
1 0 0 14106042 153 0 0 1 14010 14010 0 0 1 0 480 1090 0.724 3.0 16.0 2 126623 1281 960 435 9 1 110.362781174 124762 1281 1 1 4 8
1 0 0 14106042 154 0 0 1 14011 14011 0 0 2 0 405 820 0.724 3.0 16.0 2 126605 1281 810 395 3 1 98.4032870685 124762 1281 1 1 2 2
1 0 0 14106042 155 0 0 2 14012 14012 0 0 3 0 445 1090 0.724 3.0 16.0 4 126605 1281 995 435 4 1 105.98975 124762 1281 1 1 2 6
1 0 0 14106041 156 0 0 5 14009 14009 0 0 1 0 530 575 0.298258838384 4.0 18.0 4 185243 1279 565 520 3 1 109.186661236 184450 1280 1 1 2 2
1 0 0 14106040 157 0 0 5 14008 14008 0 0 1 0 735 955 1.185 6.0 26.0 4 585190 1354 840 690 3 1 707.594767836 588697 1354 2 1 6 8
1 0 0 14106040 158 0 0 4 14008 14008 0 0 1 0 1110 1240 1.431 7.0 25.0 4 583936 1320 1220 1085 3 1 707.594767836 588697 1354 1 1 2 2
