arrtm dadtyp day deptm dorp dpcl dpurp dtaz endacttm half hhno id mode oadtyp opcl opurp otaz pathtype pno tour tour_id travcost travdist travtime trexpfac tseg tsvid vot
670 4 1 645 1 1109144 5 1264 685 1 14100601 41556 3 1 716800 0 1256 1 2 1 4109 0.834 7 24 65.7711325747 1 1 10
690 4 1 685 1 1056129 5 1264 720 1 14100601 41557 3 4 1109144 5 1264 1 2 1 4109 0.0612481060606 0 5 65.7711325747 2 2 10
725 4 1 720 1 1016839 5 1264 750 2 14100601 41558 3 4 1056129 5 1264 1 2 1 4109 0.0503942929293 0 5 65.7711325747 1 3 10
770 1 1 750 1 716800 0 1256 1440 2 14100601 41559 3 4 1016839 5 1264 1 2 1 4109 0.644 7 24 65.7711325747 2 4 10
1015 4 1 1010 1 461741 5 1351 1030 1 14100602 41551 3 4 526496 5 1351 1 1 1 4110 0.229371363636 4 20 181.044997055 3 3 6
1045 4 1 1030 1 461789 5 1351 1090 1 14100602 41552 3 4 461741 5 1351 1 1 1 4110 0.539202424242 4 20 181.044997055 4 4 6
1100 1 1 1090 1 472273 0 1351 1440 2 14100602 41553 3 4 461789 5 1351 1 1 1 4110 0.493787878788 4 20 181.044997055 1 5 6
940 4 1 930 1 452432 5 1351 980 1 14100602 41549 3 1 472273 0 1351 1 1 1 4110 0.152575353535 4 20 181.044997055 1 1 6
985 4 1 980 1 526496 5 1351 1010 1 14100602 41550 3 4 452432 5 1351 1 1 1 4110 0.207660075758 4 20 181.044997055 2 2 6
865 4 1 840 -1 104726 7 1282 865 1 14100603 41547 1 1 109513 0 1282 1 1 1 4111 0 3.05 61 197.949399807 1 1 7
890 1 1 865 -1 109513 0 1282 1440 2 14100603 41548 1 4 104726 7 1282 1 1 1 4111 0 3.05 61 197.949399807 1 2 7
485 4 1 480 1 112859 4 1281 495 1 14100604 41540 3 1 115780 0 1281 1 1 1 4112 0.182878787879 3 16 333.579097483 1 1 22
525 2 1 495 1 119006 1 1281 1020 1 14100604 41541 3 4 112859 4 1281 1 1 1 4112 1.018 3 16 333.579097483 2 2 22
1045 1 1 1020 1 115780 0 1281 1080 2 14100604 41542 3 2 119006 1 1281 1 1 1 4112 1.018 3 16 333.579097483 1 3 22
1120 4 1 1080 1 21781 7 1287 1165 1 14100604 41543 3 1 115780 0 1281 1 1 2 4113 3.886 13 29 333.579097483 1 4 8
1175 3 1 1165 1 21703 6 1287 1190 1 14100604 41544 4 4 21781 7 1287 1 1 2 4113 0.257992424242 5 24 333.579097483 2 5 14
1200 4 1 1190 1 21781 7 1287 1320 1 14100604 41545 4 3 21703 6 1287 1 1 2 4113 0.257992424242 5 24 333.579097483 3 6 14
1345 1 1 1320 1 115780 0 1281 1440 2 14100604 41546 3 4 21781 7 1287 1 1 2 4113 4.024 13 30 333.579097483 1 7 8
1155 4 1 1140 1 191976 7 1279 1200 2 14100605 41538 4 4 116538 7 1281 1 2 1 4115 1.484 9 25 758.114180396 1 4 10
1070 4 1 1050 1 116538 7 1281 1140 1 14100605 41537 4 4 134074 4 1278 1 2 1 4115 1.536 6 23 758.114180396 3 3 10
1220 1 1 1200 1 176271 0 1280 1440 2 14100605 41539 4 4 191976 7 1279 1 2 1 4115 0.74 4 18 758.114180396 2 5 10
1005 4 1 995 2 134085 5 1278 1035 1 14100605 41530 4 1 176271 0 1280 1 1 1 4114 0.702 6 23 763.050264305 1 1 10
1040 4 1 1035 2 134074 4 1278 1050 1 14100605 41531 4 4 134085 5 1278 1 1 1 4114 0.0420454545455 4 20 763.050264305 2 2 10
1070 4 1 1050 2 116538 7 1281 1140 1 14100605 41532 4 4 134074 4 1278 1 1 1 4114 1.536 6 23 763.050264305 3 3 10
1155 4 1 1140 2 191976 7 1279 1200 2 14100605 41533 4 4 116538 7 1281 1 1 1 4114 1.484 9 25 763.050264305 1 4 10
1220 1 1 1200 2 176271 0 1280 1440 2 14100605 41534 4 4 191976 7 1279 1 1 1 4114 0.74 4 18 763.050264305 2 5 10
1005 4 1 995 1 134085 5 1278 1035 1 14100605 41535 4 1 176271 0 1280 1 2 1 4115 0.702 6 23 758.114180396 1 1 10
1040 4 1 1035 1 134074 4 1278 1050 1 14100605 41536 4 4 134085 5 1278 1 2 1 4115 0.0420454545455 4 20 758.114180396 2 2 10
640 4 1 605 1 903868 5 869 650 1 14100606 41517 5 1 157337 0 1292 1 1 2 4117 3.528 15 28 633.918298638 1 1 14
655 4 1 650 1 784078 7 784 805 1 14100606 41518 5 4 903868 5 869 1 1 2 4117 0.688 3 9 633.918298638 2 2 14
835 1 1 805 1 157337 0 1292 1115 2 14100606 41519 5 4 784078 7 784 1 1 2 4117 4.132 18 33 633.918298638 1 3 14
1125 4 1 1115 1 155490 5 1292 1135 1 14100606 41520 3 1 157337 0 1292 1 1 1 4116 0.116222070707 4 19 633.918298638 1 4 6
1140 1 1 1135 1 157337 0 1292 1440 2 14100606 41521 3 4 155490 5 1292 1 1 1 4116 0.116222070707 4 19 633.918298638 1 5 6
345 2 1 320 1 80114 1 1290 1025 1 14100606 41522 3 1 157337 0 1292 1 2 1 4118 2.072 6 20 599.628698795 1 1 14
1050 1 1 1025 1 157337 0 1292 1440 2 14100606 41523 3 2 80114 1 1290 1 2 1 4118 2.072 6 21 599.628698795 1 2 14
640 4 1 605 2 903868 5 869 650 1 14100606 41524 5 1 157337 0 1292 1 3 1 4119 3.528 15 28 517.96375 1 1 14
655 4 1 650 2 784078 7 784 805 1 14100606 41525 5 4 903868 5 869 1 3 1 4119 0.688 3 9 517.96375 2 2 14
835 1 1 805 2 157337 0 1292 1440 2 14100606 41526 5 4 784078 7 784 1 3 1 4119 4.132 18 33 517.96375 1 3 14
640 4 1 605 2 903868 5 869 650 1 14100606 41527 5 1 157337 0 1292 1 4 1 4120 3.528 15 28 517.96375 1 1 14
655 4 1 650 2 784078 7 784 805 1 14100606 41528 5 4 903868 5 869 1 4 1 4120 0.688 3 9 517.96375 2 2 14
835 1 1 805 2 157337 0 1292 1440 2 14100606 41529 5 4 784078 7 784 1 4 1 4120 4.132 18 33 517.96375 1 3 14
1235 4 1 1230 1 57709 4 1287 1260 1 14100607 41514 3 1 61294 0 1287 1 1 1 4121 0.330568181818 5 24 164.341379923 1 1 6
1270 4 1 1260 1 102299 5 1287 1280 2 14100607 41515 3 4 57709 4 1287 1 1 1 4121 0.509050656566 5 24 164.341379923 1 2 6
1290 1 1 1280 1 61294 0 1287 1440 2 14100607 41516 3 4 102299 5 1287 1 1 1 4121 0.346811868687 5 24 164.341379923 2 3 6
790 4 1 780 -1 592013 7 1320 840 1 14100608 41512 1 1 582753 0 1320 1 1 1 4122 0 4.95 99 188.634975011 1 1 6
850 1 1 840 -1 582753 0 1320 1440 2 14100608 41513 1 4 592013 7 1320 1 1 1 4122 0 4.95 99 188.634975011 1 2 6
395 2 1 390 1 668647 1 1320 1210 1 14100609 41509 3 1 592058 0 1320 1 1 1 4123 0.199380833333 4 21 224.736293258 1 1 34
1215 4 1 1210 1 592015 5 1320 1235 2 14100609 41510 3 2 668647 1 1320 1 1 1 4123 0.277628055556 4 21 224.736293258 1 2 34
1240 1 1 1235 1 592058 0 1320 1440 2 14100609 41511 3 4 592015 5 1320 1 1 1 4123 0.191439393939 4 21 224.736293258 2 3 34
410 2 1 395 1 653 1 1319 660 1 14100610 41503 3 1 509147 0 1350 1 1 1 4124 1.74 14 70 162.453301892 1 1 14
975 1 1 960 1 509147 0 1350 1440 2 14100610 41504 3 2 653 1 1319 1 1 1 4124 1.67 14 88 162.453301892 1 4 14
670 4 1 660 1 653 5 1319 690 1 14100610 41505 3 2 653 1 1319 1 1 2 4125 0 8 34 162.453301892 1 2 0
700 2 1 690 1 653 1 1319 960 2 14100610 41506 3 4 653 5 1319 1 1 2 4125 0 8 34 162.453301892 1 3 0
415 2 1 405 1 481600 1 1323 925 1 14100610 41507 3 1 509147 0 1350 1 2 1 4126 0.451020808081 5 22 170.699888371 1 1 14
935 1 1 925 1 509147 0 1350 1440 2 14100610 41508 3 2 481600 1 1323 1 2 1 4126 0.449573888889 5 21 170.699888371 1 2 14
455 2 1 445 1 522585 1 1350 960 1 14100611 41499 3 1 431266 0 1351 1 1 1 4127 0.8 5 21 105.035482792 1 1 14
970 1 1 960 1 431266 0 1351 995 2 14100611 41500 3 2 522585 1 1350 1 1 1 4127 0.916 5 22 105.035482792 1 2 14
1005 4 1 995 1 436979 7 1351 1115 1 14100611 41501 3 1 431266 0 1351 1 1 2 4128 0.454582727273 4 20 105.035482792 1 3 6
1125 1 1 1115 1 431266 0 1351 1440 2 14100611 41502 3 4 436979 7 1351 1 1 2 4128 0.454582727273 4 20 105.035482792 1 4 6
590 4 1 555 1 719889 7 1315 840 1 14100612 41492 3 1 476803 0 1323 1 1 1 4129 5.42 28 48 277.926205566 1 1 3
885 4 1 840 1 1039212 4 1255 975 2 14100612 41493 3 4 719889 7 1315 1 1 1 4129 4.77 20 43 277.926205566 1 2 3
1055 1 1 975 1 476803 0 1323 1440 2 14100612 41494 3 4 1039212 4 1255 1 1 1 4129 7.346 38 61 277.926205566 2 3 3
480 4 1 465 2 568640 1 1320 540 1 14100612 41495 4 1 476803 0 1323 1 2 1 4130 1.292 8 28 347.041450457 1 1 7
555 4 1 540 2 572063 1 1320 585 1 14100612 41496 4 4 568640 1 1320 1 2 1 4130 1.196 4 21 347.041450457 2 2 7
600 4 1 585 2 568640 1 1320 960 1 14100612 41497 4 4 572063 1 1320 1 2 1 4130 1.182 4 21 347.041450457 3 3 7
980 1 1 960 2 476803 0 1323 1440 2 14100612 41498 4 4 568640 1 1320 1 2 1 4130 1.246 9 29 347.041450457 1 4 7
430 4 1 425 1 410361 3 1323 430 1 14100613 41463 4 1 495754 0 1323 1 1 1 4131 0.64 3 16 109.684152443 1 1 16
435 4 1 430 1 419899 4 1323 435 2 14100613 41464 3 4 410361 3 1323 1 1 1 4131 0.0475757575758 3 16 109.684152443 1 2 9
445 1 1 435 1 495754 0 1323 505 2 14100613 41465 3 4 419899 4 1323 1 1 1 4131 0.64 3 16 109.684152443 2 3 9
510 2 1 505 1 490955 7 1323 595 1 14100613 41466 3 1 495754 0 1323 1 1 4 4134 0.199925656566 3 16 109.684152443 1 4 9
600 1 1 595 1 495754 0 1323 605 2 14100613 41467 3 2 490955 7 1323 1 1 4 4134 0.199925656566 3 16 109.684152443 1 5 9
615 4 1 605 -1 495340 7 1323 615 1 14100613 41468 1 1 495754 0 1323 1 1 5 4135 0 3.6 72 109.684152443 1 6 9
625 1 1 615 -1 495754 0 1323 750 2 14100613 41469 1 4 495340 7 1323 1 1 5 4135 0 3.6 72 109.684152443 1 7 9
755 4 1 750 1 494898 3 1323 755 1 14100613 41470 3 1 495754 0 1323 1 1 2 4132 0.0703312121212 3 16 109.684152443 1 8 9
765 4 1 755 1 474806 4 1323 830 2 14100613 41471 4 4 494898 3 1323 1 1 2 4132 0.57382989899 3 16 109.684152443 1 9 16
835 4 1 830 1 494898 3 1323 835 2 14100613 41472 4 4 474806 4 1323 1 1 2 4132 0.575612525253 3 16 109.684152443 2 10 16
840 1 1 835 1 495754 0 1323 885 2 14100613 41473 3 4 494898 3 1323 1 1 2 4132 0.0703312121212 3 16 109.684152443 3 11 9
895 4 1 885 1 410361 3 1323 895 1 14100613 41474 3 1 495754 0 1323 1 1 3 4133 0.64 3 16 109.684152443 1 12 9
900 4 1 895 1 420176 5 1323 915 2 14100613 41475 4 4 410361 3 1323 1 1 3 4133 0.0723068181818 3 16 109.684152443 1 13 16
920 4 1 915 1 479057 5 1323 925 2 14100613 41476 4 4 420176 5 1323 1 1 3 4133 0.289921717172 3 16 109.684152443 2 14 16
930 1 1 925 1 495754 0 1323 1440 2 14100613 41477 4 4 479057 5 1323 1 1 3 4133 0.537284090909 3 16 109.684152443 3 15 16
435 2 1 425 -1 494898 1 1323 655 1 14100613 41478 1 1 495754 0 1323 1 2 1 4136 0 3.6 72 110.266611028 1 1 28
765 4 1 755 2 474806 4 1323 830 2 14100613 41479 4 2 494898 1 1323 1 2 1 4136 0.57382989899 3 16 110.266611028 1 4 49
840 2 1 830 2 494898 1 1323 1020 2 14100613 41480 4 4 474806 4 1323 1 2 1 4136 0.575612525253 3 16 110.266611028 2 5 49
1030 1 1 1020 -1 495754 0 1323 1085 2 14100613 41481 1 2 494898 1 1323 1 2 1 4136 0 3.6 72 110.266611028 3 6 28
1095 4 1 1085 1 481338 3 1323 1095 1 14100613 41482 4 1 495754 0 1323 1 2 2 4137 0.258850909091 3 16 110.266611028 1 7 16
1105 4 1 1095 1 487374 7 1323 1175 1 14100613 41483 3 4 481338 3 1323 1 2 2 4137 0.496074217172 3 16 110.266611028 2 8 9
1185 4 1 1175 1 481338 3 1323 1210 1 14100613 41484 3 4 487374 7 1323 1 2 2 4137 0.467498333333 3 16 110.266611028 3 9 9
1220 1 1 1210 1 495754 0 1323 1225 2 14100613 41485 4 4 481338 3 1323 1 2 2 4137 0.258850909091 3 16 110.266611028 1 10 16
430 3 1 425 2 410361 2 1323 895 1 14100613 41486 4 1 495754 0 1323 1 3 1 4138 0.64 3 16 116.870125 1 1 16
900 4 1 895 2 420176 5 1323 915 2 14100613 41487 4 3 410361 2 1323 1 3 1 4138 0.0723068181818 3 16 116.870125 1 2 16
920 4 1 915 2 479057 5 1323 925 2 14100613 41488 4 4 420176 5 1323 1 3 1 4138 0.289921717172 3 16 116.870125 2 3 16
930 1 1 925 2 495754 0 1323 1085 2 14100613 41489 4 4 479057 5 1323 1 3 1 4138 0.537284090909 3 16 116.870125 3 4 16
1095 4 1 1085 2 498753 7 1323 1210 1 14100613 41490 4 1 495754 0 1323 1 3 2 4139 0.270080454545 3 16 116.870125 1 5 16
1220 1 1 1210 2 495754 0 1323 1440 2 14100613 41491 4 4 498753 7 1323 1 3 2 4139 0.270080454545 3 16 116.870125 1 6 16
635 4 1 630 -1 61279 7 1287 655 1 14100614 41458 1 1 61183 0 1287 1 1 1 4140 0 5.7 114 194.851385803 1 1 5
660 1 1 655 -1 61183 0 1287 830 2 14100614 41459 1 4 61279 7 1287 1 1 1 4140 0 5.7 114 194.851385803 1 2 5
860 3 1 830 1 10430 6 1285 870 1 14100614 41460 3 1 61183 0 1287 1 1 2 4141 4.29 9 25 194.851385803 1 3 5
885 4 1 870 1 12706 7 1284 955 1 14100614 41461 3 3 10430 6 1285 1 1 2 4141 1.314 6 22 194.851385803 2 4 5
1000 1 1 955 1 61183 0 1287 1440 2 14100614 41462 3 4 12706 7 1284 1 1 2 4141 3.5 6 23 194.851385803 1 5 5
515 4 1 510 1 57197 3 1287 520 1 14100615 41440 4 1 57568 0 1287 1 1 1 4142 0.117801792929 5 24 452.061992228 1 1 7
540 4 1 520 1 110329 4 1283 570 1 14100615 41441 3 4 57197 3 1287 1 1 1 4142 1.284 4 19 452.061992228 2 2 4
575 4 1 570 1 109708 5 1282 590 1 14100615 41442 5 4 110329 4 1283 1 1 1 4142 0.247514242424 4 19 452.061992228 3 3 9
595 4 1 590 1 105626 4 1282 645 1 14100615 41443 5 4 109708 5 1282 1 1 1 4142 0.240605454545 3 14 452.061992228 4 4 9
650 4 1 645 1 105729 4 1282 705 1 14100615 41444 5 4 105626 4 1282 1 1 1 4142 0.02684 3 14 452.061992228 5 5 9
720 4 1 705 1 109808 4 1282 735 1 14100615 41445 5 4 105729 4 1282 1 1 1 4142 0.240522727273 3 14 452.061992228 6 6 9
740 4 1 735 1 106203 4 1282 760 1 14100615 41446 5 4 109808 4 1282 1 1 1 4142 0.311600909091 3 14 452.061992228 7 7 9
770 4 1 760 1 105729 4 1282 805 1 14100615 41447 5 4 106203 4 1282 1 1 1 4142 0.125438156566 3 14 452.061992228 8 8 9
810 4 1 805 1 110212 1 1283 830 1 14100615 41448 5 4 105729 4 1282 1 1 1 4142 0.376172752525 4 19 452.061992228 9 9 9
840 3 1 830 1 126888 6 1280 855 2 14100615 41449 5 4 110212 1 1283 1 1 1 4142 1.524 11 29 452.061992228 1 10 9
865 4 1 855 1 110212 3 1283 865 2 14100615 41450 5 3 126888 6 1280 1 1 1 4142 1.618 11 28 452.061992228 2 11 9
875 4 1 865 1 109599 4 1282 990 2 14100615 41451 4 4 110212 3 1283 1 1 1 4142 0.318835454545 4 19 452.061992228 3 12 7
995 4 1 990 1 108787 4 1282 1005 2 14100615 41452 4 4 109599 4 1282 1 1 1 4142 0.248149621212 3 14 452.061992228 4 13 7
1025 4 1 1005 1 110212 3 1283 1030 2 14100615 41453 4 4 108787 4 1282 1 1 1 4142 0.187340909091 4 19 452.061992228 5 14 7
1050 4 1 1030 1 57197 5 1287 1080 2 14100615 41454 3 4 110212 3 1283 1 1 1 4142 1.402 4 19 452.061992228 6 15 4
1085 1 1 1080 1 57568 7 1287 1140 2 14100615 41455 3 4 57197 5 1287 1 1 1 4142 0.117801792929 5 24 452.061992228 7 16 4
1165 4 1 1140 1 110329 4 1283 1295 1 14100615 41456 3 1 57568 7 1287 1 1 2 4143 1.75 4 19 452.061992228 1 17 3
1310 1 1 1295 1 57568 0 1287 1440 2 14100615 41457 3 4 110329 4 1283 1 1 2 4143 1.764 4 19 452.061992228 1 18 3
390 2 1 360 1 3022 1 1319 930 1 14100616 41438 3 1 487508 0 1323 1 2 1 4144 3.286 17 73 70.0886780491 1 1 18
995 1 1 930 1 487508 0 1323 1440 2 14100616 41439 3 2 3022 1 1319 1 2 1 4144 3.104 18 91 70.0886780491 1 2 18
530 4 1 490 1 513779 4 1351 570 1 14100618 41433 3 1 591972 0 1320 1 1 1 4145 2.41 11 33 236.137026246 1 1 5
600 4 1 570 1 585190 5 1354 625 1 14100618 41434 3 4 513779 4 1351 1 1 1 4145 2.248 7 23 236.137026246 2 2 5
630 4 1 625 1 591982 5 1320 720 1 14100618 41435 3 4 585190 5 1354 1 1 1 4145 0.124648333333 7 26 236.137026246 3 3 5
735 4 1 720 1 566254 4 1320 1185 1 14100618 41436 3 4 591982 5 1320 1 1 1 4145 0.455500858586 4 21 236.137026246 4 4 5
1200 1 1 1185 1 591972 0 1320 1440 2 14100618 41437 3 4 566254 4 1320 1 1 1 4145 0.3663775 4 21 236.137026246 1 5 5
465 4 1 450 1 512000 4 1351 470 1 14100619 41426 3 1 432174 0 1351 1 1 1 4146 0.842 4 20 156.722276316 1 1 12
475 2 1 470 1 503079 1 1351 750 1 14100619 41427 3 4 512000 4 1351 1 1 1 4146 0.069696969697 4 20 156.722276316 2 2 12
1030 4 1 1025 1 512000 4 1351 1045 2 14100619 41428 3 2 503079 1 1351 1 1 1 4146 0.069696969697 4 20 156.722276316 1 6 12
1060 1 1 1045 1 432174 0 1351 1440 2 14100619 41429 3 4 512000 4 1351 1 1 1 4146 0.842 4 20 156.722276316 2 7 12
780 4 1 750 1 434148 1 1351 795 1 14100619 41430 3 2 503079 1 1351 1 1 2 4147 0.692 4 20 156.722276316 1 3 0
800 4 1 795 1 523326 1 1351 810 2 14100619 41431 3 4 434148 1 1351 1 1 2 4147 0.606 4 20 156.722276316 1 4 0
815 2 1 810 1 503079 1 1351 1025 2 14100619 41432 3 4 523326 1 1351 1 1 2 4147 0.19135010101 4 20 156.722276316 2 5 0
1000 4 1 990 1 229219 1 1275 1110 1 14100620 41424 3 1 233742 0 1275 1 1 1 4148 0.130078914141 2 13 215.49396618 1 1 12
1120 1 1 1110 1 233742 0 1275 1440 2 14100620 41425 3 4 229219 1 1275 1 1 1 4148 0.130078914141 2 13 215.49396618 1 2 12
690 4 1 600 -1 0 7 1270 710 1 14100621 41421 9 1 113019 0 1282 1 1 1 4149 -1 22 38 238.789936013 1 1 6
740 3 1 710 -1 0 6 1270 830 1 14100621 41422 9 4 0 7 1270 1 1 1 4149 -1 1 9 238.789936013 2 2 6
900 1 1 830 -1 0 0 1270 1440 2 14100621 41423 9 3 0 6 1270 1 1 1 4149 -1 1 9 238.789936013 1 3 6
560 4 1 510 1 3020 4 1319 660 1 14100622 41418 3 1 569248 0 1320 1 1 1 4150 4.164 21 44 111.10684832 1 1 5
700 4 1 660 1 585943 7 1354 990 1 14100622 41419 3 4 3020 4 1319 1 1 1 4150 4.068 13 35 111.10684832 2 2 5
1030 1 1 990 1 569248 0 1320 1440 2 14100622 41420 3 4 585943 7 1354 1 1 1 4150 1.852 7 26 111.10684832 1 3 5
705 4 1 660 -1 104669 4 1282 815 1 14100623 41416 6 1 105080 0 1282 3 1 1 4151 1 3 14 322.125164658 1 1 5
840 1 1 815 -1 105080 0 1282 1440 2 14100623 41417 6 4 104669 4 1282 3 1 1 4151 1 3 14 322.125164658 1 2 5
780 4 1 760 -1 1078818 4 1254 855 1 14100624 41410 1 1 1078631 0 1254 1 1 1 4152 0 0.85 17 60.6380204607 1 1 7
870 1 1 855 -1 1078631 0 1254 960 2 14100624 41411 1 4 1078818 4 1254 1 1 1 4152 0 0.85 17 60.6380204607 1 2 7
975 4 1 960 -1 940751 4 1254 1050 1 14100624 41412 1 1 1078631 0 1254 1 1 2 4153 0 0.85 17 60.6380204607 1 3 7
1065 1 1 1050 -1 1078631 0 1254 1080 2 14100624 41413 1 4 940751 4 1254 1 1 2 4153 0 0.85 17 60.6380204607 1 4 7
1140 4 1 1080 -1 1156865 7 1338 1365 1 14100624 41414 6 1 1078631 0 1254 3 1 3 4154 0 8 26 60.6380204607 1 5 7
1425 1 1 1365 -1 1078631 0 1254 1440 2 14100624 41415 6 4 1156865 7 1338 3 1 3 4154 0 8 26 60.6380204607 1 6 7
1145 4 1 1140 -1 1084078 5 1248 1170 1 14100625 41406 1 1 1110103 0 1339 1 2 1 4158 0 4.3 86 102.421669263 1 3 5
1175 1 1 1170 -1 1110103 0 1339 1185 2 14100625 41407 1 4 1084078 5 1248 1 2 1 4158 0 4.3 86 102.421669263 1 4 5
1190 4 1 1185 -1 716621 7 1339 1220 1 14100625 41408 1 1 1110103 0 1339 1 2 3 4160 0 1 20 102.421669263 1 5 5
1225 1 1 1220 -1 1110103 0 1339 1440 2 14100625 41409 1 4 716621 7 1339 1 2 3 4160 0 1 20 102.421669263 1 6 5
505 2 1 430 -1 1258371 1 1028 1020 1 14100625 41398 6 1 1110103 0 1339 3 1 1 4155 0 21 39 103.705985019 1 1 8
1125 1 1 1020 -1 1110103 0 1339 1140 2 14100625 41399 6 2 1258371 1 1028 3 1 1 4155 0 20 41 103.705985019 1 2 8
1145 4 1 1140 -1 1084078 5 1248 1170 1 14100625 41400 1 1 1110103 0 1339 1 1 2 4156 0 4.3 86 103.705985019 1 3 5
1175 1 1 1170 -1 1110103 0 1339 1185 2 14100625 41401 1 4 1084078 5 1248 1 1 2 4156 0 4.3 86 103.705985019 1 4 5
1190 4 1 1185 -1 716621 7 1339 1220 1 14100625 41402 1 1 1110103 0 1339 1 1 3 4157 0 1 20 103.705985019 1 5 5
1225 1 1 1220 -1 1110103 0 1339 1440 2 14100625 41403 1 4 716621 7 1339 1 1 3 4157 0 1 20 103.705985019 1 6 5
795 4 1 780 -1 829818 7 1340 795 1 14100625 41404 1 1 1110103 0 1339 1 2 2 4159 0 4.15 83 102.421669263 1 1 5
810 1 1 795 -1 1110103 0 1339 1140 2 14100625 41405 1 4 829818 7 1340 1 2 2 4159 0 4.15 83 102.421669263 1 2 5
565 2 1 555 -1 828878 1 1249 1080 1 14100626 41394 1 1 875909 0 1249 1 1 1 4161 0 0.3 6 157.870862857 1 1 4
1085 1 1 1080 -1 735350 4 1249 1110 2 14100626 41395 1 2 828878 1 1249 1 1 1 4161 0 0.3 6 157.870862857 1 2 4
1120 3 1 1110 -1 828909 6 1248 1230 1 14100626 41396 1 1 735350 4 1249 1 1 2 4162 0 4.1 82 157.870862857 1 3 3
1240 1 1 1230 -1 875909 0 1249 1440 2 14100626 41397 1 3 828909 6 1248 1 1 2 4162 0 4.1 82 157.870862857 1 4 3
500 2 1 495 -1 1148829 1 1251 1040 1 14100627 41388 1 1 852109 0 1251 1 1 1 4163 0 0.25 5 108.414565846 1 1 8
1045 1 1 1040 -1 852109 0 1251 1160 2 14100627 41389 1 2 1148829 1 1251 1 1 1 4163 0 0.25 5 108.414565846 1 2 8
1185 4 1 1160 -1 834112 1 1257 1260 1 14100627 41390 2 1 852109 0 1251 1 1 2 4164 0 4.5 30 108.414565846 1 3 8
1285 1 1 1260 -1 852109 0 1251 1440 2 14100627 41391 2 4 834112 1 1257 1 1 2 4164 0 4.5 30 108.414565846 1 4 8
535 2 1 530 -1 1148829 1 1251 1050 1 14100627 41392 1 1 852109 0 1251 1 2 1 4165 0 0.25 5 107.071938079 1 1 8
1055 1 1 1050 -1 852109 0 1251 1440 2 14100627 41393 1 2 1148829 1 1251 1 2 1 4165 0 0.25 5 107.071938079 1 2 8
405 3 1 375 -1 1030279 2 1269 750 1 14100628 41386 6 1 846053 0 1252 3 3 1 4166 0 10 27 128.829291002 1 1 9
810 1 1 750 -1 846053 0 1252 1440 2 14100628 41387 6 3 1030279 2 1269 3 3 1 4166 0 10 26 128.829291002 1 2 9
475 2 1 435 -1 866816 1 1256 725 1 14100629 41382 9 1 942376 0 1246 1 1 1 4167 0.470527045455 5 21 44.532172881 1 1 12
740 3 1 725 -1 829626 6 1256 760 2 14100629 41383 1 2 866816 1 1256 1 1 1 4167 0 0.55 11 44.532172881 1 2 12
775 2 1 760 -1 866816 1 1256 845 2 14100629 41384 1 3 829626 6 1256 1 1 1 4167 0 0.55 11 44.532172881 2 3 12
920 1 1 845 -1 942376 0 1246 1440 2 14100629 41385 9 2 866816 1 1256 1 1 1 4167 0.580625656566 5 21 44.532172881 3 4 12
455 2 1 405 1 735350 1 1249 975 1 14100630 41374 6 1 1006839 0 1272 3 1 1 4168 0 13 37 922.608258552 1 1 34
1020 1 1 975 1 1006839 0 1272 1440 2 14100630 41375 6 2 735350 1 1249 3 1 1 4168 0 13 36 922.608258552 1 2 34
455 2 1 440 1 768992 1 1274 900 1 14100630 41376 3 1 1006839 0 1272 1 2 1 4169 0.808 5 21 922.608258552 1 1 34
915 1 1 900 1 1006839 0 1272 1050 2 14100630 41377 3 2 768992 1 1274 1 2 1 4169 0.838 5 21 922.608258552 1 2 34
1055 4 1 1050 1 797352 3 1272 1055 1 14100630 41378 3 1 1006839 0 1272 1 2 2 4170 0.437438787879 1 9 922.608258552 1 3 10
1060 1 1 1055 1 1006839 0 1272 1440 2 14100630 41379 4 4 797352 3 1272 1 2 2 4170 0.437438787879 1 9 922.608258552 1 4 17
465 3 1 440 -1 797352 2 1272 1055 1 14100630 41380 8 1 1006839 0 1272 1 3 1 4171 0.437438787879 1 9 988.488125 1 1 10
1060 1 1 1055 2 1006839 0 1272 1440 2 14100630 41381 4 3 797352 2 1272 1 3 1 4171 0.437438787879 1 9 988.488125 1 2 17
435 2 1 415 1 1081487 1 491 905 1 14100631 41368 3 1 814993 0 1233 1 1 1 4172 1.346 7 21 233.943554365 1 1 12
910 3 1 905 -1 733471 6 490 920 2 14100631 41369 1 2 1081487 1 491 1 1 1 4172 0 0.2 4 233.943554365 1 2 12
930 2 1 920 -1 1081487 1 491 1050 2 14100631 41370 1 3 733471 6 490 1 1 1 4172 0 0.2 4 233.943554365 2 3 12
1070 1 1 1050 1 814993 0 1233 1080 2 14100631 41371 3 2 1081487 1 491 1 1 1 4172 1.348 7 22 233.943554365 3 4 12
1085 4 1 1080 1 733190 7 1232 1190 1 14100631 41372 3 1 814993 0 1233 1 1 2 4173 0.253491161616 4 18 233.943554365 1 5 6
1200 1 1 1190 1 814993 0 1233 1440 2 14100631 41373 3 4 733190 7 1232 1 1 2 4173 0.253491161616 4 18 233.943554365 1 6 6
960 4 1 955 2 1054059 5 1244 1055 1 14100632 41359 5 1 1080433 0 1244 1 1 1 4174 0.224357727273 1 9 414.212570181 1 4 23
