hhno id pagey pdiary pgend pno ppaidprk pproxy pptyp psaudist psautime psexpfac pspcl pstaz pstyp ptpass puwarrp puwdepp puwmode pwaudist pwautime pwpcl pwtaz pwtyp
14104440 10632 60 -1 2 1 0 1 1 -1.0 -1.0 92.0069 0 -1 0 0 -1 -1 -1 2.0 7 749192 344 1
14104440 10633 70 -1 1 2 0 2 1 -1.0 -1.0 92.0069 0 -1 0 0 -1 -1 -1 30.0 55 902722 1311 1
14104440 10634 60 -1 1 3 1 2 4 -1.0 -1.0 92.0069 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104439 10630 60 -1 2 1 -1 1 1 -1.0 -1.0 380.9837 0 -1 0 5 -1 -1 -1 5.0 11 886164 236 1
14104439 10631 21 -1 2 2 -1 3 2 3.0 11.0 380.9837 740439 351 2 5 -1 -1 -1 3.0 7 959174 397 2
14104438 10627 40 -1 2 1 -1 1 1 -1.0 -1.0 185.326 0 -1 0 0 -1 -1 -1 5.0 15 789487 40 1
14104438 10628 30 -1 1 2 -1 1 1 -1.0 -1.0 185.326 0 -1 0 0 -1 -1 -1 4.0 14 857244 946 1
14104438 10629 8 -1 2 3 1 2 7 2.0 8.0 185.326 966458 283 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104437 10625 60 -1 2 1 1 1 4 -1.0 -1.0 161.3823 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104437 10626 50 -1 1 2 1 2 4 2.0 8.0 161.3823 740439 351 2 0 -1 -1 -1 -1.0 -1 0 -1 0
14104436 10622 40 -1 2 1 0 1 1 -1.0 -1.0 111.6246 0 -1 0 0 -1 -1 -1 5.0 20 525314 1351 1
14104436 10623 30 -1 1 2 0 1 1 -1.0 -1.0 111.6246 0 -1 0 0 -1 -1 -1 5.0 20 455720 1351 1
14104436 10624 2 -1 2 3 1 -1 8 3.0 16.0 111.6246 410361 1323 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104435 10621 70 -1 2 1 1 1 3 -1.0 -1.0 72.9771 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104434 10619 40 -1 1 1 1 1 2 -1.0 -1.0 119.6602 0 -1 0 0 -1 -1 -1 10.0 45 290318 1347 2
14104434 10620 30 -1 2 2 1 2 1 -1.0 -1.0 119.6602 0 -1 0 0 -1 -1 -1 10.0 45 291672 1347 1
14104433 10616 40 -1 2 1 0 1 1 -1.0 -1.0 353.8466 0 -1 0 3 -1 -1 -1 17.0 47 735377 1249 1
14104433 10617 40 -1 1 2 0 3 1 -1.0 -1.0 353.8466 0 -1 0 0 -1 -1 -1 9.0 25 903804 803 1
14104433 10618 8 -1 2 3 1 3 7 18.0 43.0 353.8466 944482 1295 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104432 10614 40 -1 2 1 1 1 4 -1.0 -1.0 929.7878 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104432 10615 50 -1 1 2 1 2 4 -1.0 -1.0 929.7878 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104431 10613 50 -1 1 1 0 1 1 -1.0 -1.0 137.5221 0 -1 0 4 -1 -1 -1 10.0 30 673573 1248 1
14104430 10608 21 -1 2 1 0 1 1 -1.0 -1.0 3111.4211 0 -1 0 0 -1 -1 -1 4.0 19 839926 1236 1
14104430 10609 21 -1 2 2 0 2 1 -1.0 -1.0 3111.4211 0 -1 0 0 -1 -1 -1 8.0 28 888859 1333 1
14104430 10610 50 -1 2 3 0 2 1 -1.0 -1.0 3111.4211 0 -1 0 0 -1 -1 -1 4.0 21 941992 1327 1
14104430 10611 50 -1 1 4 0 2 1 -1.0 -1.0 3111.4211 0 -1 0 0 -1 -1 -1 4.0 21 941988 1327 1
14104430 10612 8 -1 2 5 1 2 7 3.0 16.0 3111.4211 783266 1315 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104429 10606 30 -1 1 1 -1 1 1 -1.0 -1.0 361.7315 0 -1 0 5 -1 -1 -1 10.0 27 674256 1237 1
14104429 10607 30 -1 2 2 -1 1 1 -1.0 -1.0 361.7315 0 -1 0 5 -1 -1 -1 4.0 19 931442 1334 1
14104428 10605 80 -1 1 1 1 1 3 -1.0 -1.0 32.6905 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104427 10603 80 -1 1 1 1 2 3 -1.0 -1.0 32.6905 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104427 10604 80 -1 2 2 1 1 3 -1.0 -1.0 32.6905 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104426 10602 70 -1 2 1 1 1 3 -1.0 -1.0 156.711 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104425 10601 70 -1 2 1 0 1 1 -1.0 -1.0 59.7317 0 -1 0 0 -1 -1 -1 7.0 24 990281 1327 1
14104424 10597 30 -1 2 1 1 1 4 -1.0 -1.0 450.2914 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104424 10598 30 -1 1 2 0 2 1 -1.0 -1.0 450.2914 0 -1 0 4 -1 -1 -1 26.0 48 1186246 1254 1
14104424 10599 2 -1 1 3 1 -1 8 -1.0 -1.0 450.2914 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104424 10600 2 -1 2 4 1 -1 8 -1.0 -1.0 450.2914 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104423 10595 60 -1 1 1 1 2 4 -1.0 -1.0 377.107 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104423 10596 60 -1 2 2 1 1 4 -1.0 -1.0 377.107 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104422 10594 80 -1 1 1 1 1 3 -1.0 -1.0 2959.6737 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104421 10592 80 -1 1 1 1 1 3 -1.0 -1.0 35.6743 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104421 10593 70 -1 2 2 1 3 3 -1.0 -1.0 35.6743 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104420 10588 50 -1 2 1 1 1 4 -1.0 -1.0 264.2893 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104420 10589 50 -1 1 2 1 3 1 -1.0 -1.0 264.2893 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14104420 10590 30 -1 1 3 1 3 4 -1.0 -1.0 264.2893 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104420 10591 8 -1 2 4 1 3 7 3.0 14.0 264.2893 726190 1331 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104419 10583 40 -1 1 1 0 1 1 -1.0 -1.0 772.094 0 -1 0 4 -1 -1 -1 11.0 31 716840 1256 1
14104419 10584 40 -1 2 2 1 2 4 -1.0 -1.0 772.094 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104419 10585 8 -1 2 3 1 3 7 -1.0 -1.0 772.094 0 -1 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104419 10586 8 -1 1 4 1 3 7 -1.0 -1.0 772.094 0 -1 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104419 10587 2 -1 2 5 1 -1 8 -1.0 -1.0 772.094 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104418 10580 40 -1 1 1 1 1 1 -1.0 -1.0 31.0501 0 -1 0 5 -1 -1 -1 11.0 32 1161250 1339 1
14104418 10581 40 -1 2 2 1 2 2 -1.0 -1.0 31.0501 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 2
14104418 10582 2 -1 1 3 1 -1 8 -1.0 -1.0 31.0501 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104417 10576 60 -1 2 1 -1 1 1 -1.0 -1.0 366.2185 0 -1 0 0 -1 -1 -1 10.0 28 1266226 1262 1
14104417 10577 30 -1 2 2 0 1 1 -1.0 -1.0 366.2185 0 -1 0 0 -1 -1 -1 11.0 30 1016932 1264 1
14104417 10578 21 -1 1 3 1 2 4 -1.0 -1.0 366.2185 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104417 10579 14 -1 1 4 1 2 7 1.0 9.0 366.2185 787780 1244 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104416 10575 40 -1 2 1 0 1 1 -1.0 -1.0 60.8908 0 -1 0 3 -1 -1 -1 4.0 19 829078 1339 1
14104415 10574 30 -1 2 1 1 1 1 -1.0 -1.0 63.2706 0 -1 0 3 -1 -1 -1 4.0 19 828907 1248 1
14104414 10573 30 -1 1 1 0 1 1 -1.0 -1.0 72.1495 0 -1 0 4 -1 -1 -1 7.0 24 797163 1259 1
14104413 10572 30 -1 1 1 0 1 1 -1.0 -1.0 131.6136 0 -1 0 0 -1 -1 -1 5.0 20 829043 1339 1
14104412 10570 60 -1 1 1 0 1 1 -1.0 -1.0 37.6435 0 -1 0 4 -1 -1 -1 5.0 21 1186296 1254 1
14104412 10571 60 -1 2 2 -1 1 1 -1.0 -1.0 37.6435 0 -1 0 0 -1 -1 -1 1.0 9 1118050 1244 1
14104411 10569 50 -1 2 1 -1 1 1 -1.0 -1.0 21.9842 0 -1 0 0 -1 -1 -1 5.0 21 718246 1339 1
14104410 10568 50 -1 1 1 1 1 4 -1.0 -1.0 98.1467 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104409 10567 50 -1 2 1 1 1 4 -1.0 -1.0 100.4631 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104408 10566 30 -1 2 1 1 1 4 -1.0 -1.0 44.4676 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104407 10565 60 -1 2 1 -1 1 1 -1.0 -1.0 51.9235 0 -1 0 3 -1 -1 -1 4.0 19 716665 1256 1
14104406 10563 30 -1 1 1 -1 1 1 -1.0 -1.0 74.5526 0 -1 0 0 -1 -1 -1 4.0 19 716690 1256 1
14104406 10564 30 -1 2 2 0 1 1 -1.0 -1.0 74.5526 0 -1 0 0 -1 -1 -1 4.0 19 716690 1256 1
14104405 10562 60 -1 2 1 0 1 1 -1.0 -1.0 66.7816 0 -1 0 5 -1 -1 -1 18.0 40 1119134 918 1
14104404 10560 70 -1 1 1 1 2 3 -1.0 -1.0 38.2562 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104404 10561 70 -1 2 2 1 1 3 -1.0 -1.0 38.2562 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104403 10559 50 -1 1 1 -1 1 1 -1.0 -1.0 64.1803 0 -1 0 0 -1 -1 -1 11.0 28 789486 40 1
14104402 10558 80 -1 1 1 1 1 3 -1.0 -1.0 55.2472 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104401 10557 30 -1 1 1 1 1 1 -1.0 -1.0 76.334 0 -1 0 3 -1 -1 -1 4.0 19 829635 1256 1
14104400 10556 30 -1 1 1 0 1 1 -1.0 -1.0 97.7732 0 -1 0 4 -1 -1 -1 71.0 120 369920 1347 1
14104399 10554 90 -1 1 1 1 1 3 -1.0 -1.0 42.2264 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104399 10555 90 -1 2 2 1 2 3 -1.0 -1.0 42.2264 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104398 10553 30 -1 2 1 -1 1 1 -1.0 -1.0 94.5032 0 -1 0 0 -1 -1 -1 9.0 30 829824 1340 1
14104397 10552 50 -1 2 1 -1 1 1 -1.0 -1.0 240.8448 0 -1 0 0 -1 -1 -1 5.0 21 496655 1323 1
14104396 10550 70 -1 2 1 1 1 3 -1.0 -1.0 234.5325 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104396 10551 30 -1 1 2 1 2 4 -1.0 -1.0 234.5325 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104395 10546 30 -1 1 1 1 2 5 7.0 33.0 278.1579 461937 1351 1 0 -1 -1 -1 -1.0 -1 0 -1 2
14104395 10547 2 -1 2 2 1 -1 8 -1.0 -1.0 278.1579 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104395 10548 8 -1 1 3 1 3 7 18.0 39.0 278.1579 497511 1323 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104395 10549 30 -1 2 4 1 1 1 -1.0 -1.0 278.1579 0 -1 2 0 -1 -1 -1 18.0 39 452260 1323 1
14104394 10543 30 -1 2 1 0 1 1 -1.0 -1.0 136.9009 0 -1 0 3 -1 -1 -1 39.0 63 1110102 1251 1
14104394 10544 30 -1 2 2 -1 2 1 -1.0 -1.0 136.9009 0 -1 0 0 -1 -1 -1 4.0 20 432913 1351 1
14104394 10545 21 -1 1 3 1 2 4 -1.0 -1.0 136.9009 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104393 10541 70 -1 2 1 1 1 3 -1.0 -1.0 46.7781 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104393 10542 70 -1 1 2 1 2 3 -1.0 -1.0 46.7781 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104392 10540 30 -1 2 1 0 1 1 -1.0 -1.0 108.0819 0 -1 0 0 -1 -1 -1 7.0 24 111160 1282 1
14104391 10539 50 -1 2 1 1 1 4 12.0 30.0 138.0414 220196 1279 2 1 -1 -1 -1 -1.0 -1 0 -1 0
14104390 10536 21 -1 2 1 1 1 4 -1.0 -1.0 237.2996 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104390 10537 30 -1 1 2 1 1 1 -1.0 -1.0 237.2996 0 -1 0 5 -1 -1 -1 3.0 14 111378 1282 1
14104390 10538 2 -1 2 3 1 -1 8 -1.0 -1.0 237.2996 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104389 10535 30 -1 1 1 1 1 1 -1.0 -1.0 159.4806 0 -1 0 0 -1 -1 -1 3.0 16 487387 1323 1
14104388 10534 60 -1 1 1 0 1 1 -1.0 -1.0 64.6055 0 -1 0 5 -1 -1 -1 38.0 60 735313 1249 1
14104387 10533 40 -1 2 1 -1 1 1 -1.0 -1.0 133.7155 0 -1 0 0 -1 -1 -1 4.0 18 558310 1354 1
14104386 10531 60 -1 1 1 1 2 4 -1.0 -1.0 87.7672 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104386 10532 60 -1 2 2 1 1 4 -1.0 -1.0 87.7672 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104385 10529 40 -1 2 1 -1 1 1 -1.0 -1.0 556.8617 0 -1 0 0 -1 -1 -1 8.0 34 3022 1319 1
14104385 10530 14 -1 2 2 1 2 7 8.0 34.0 556.8617 456885 1319 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104384 10527 80 -1 2 1 1 1 3 -1.0 -1.0 457.0058 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104384 10528 80 -1 1 2 1 2 3 -1.0 -1.0 457.0058 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104383 10526 60 -1 2 1 1 1 4 -1.0 -1.0 154.5315 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104382 10520 30 -1 2 1 0 1 2 -1.0 -1.0 707.8945 0 -1 0 0 -1 -1 -1 11.0 33 515674 1351 2
14104382 10521 40 -1 1 2 1 1 1 -1.0 -1.0 707.8945 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14104382 10522 8 -1 2 3 1 1 7 4.0 21.0 707.8945 591918 1320 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104382 10523 8 -1 1 4 1 1 7 4.0 21.0 707.8945 591918 1320 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104382 10524 2 -1 2 5 1 -1 8 -1.0 -1.0 707.8945 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104382 10525 2 -1 1 6 1 -1 8 -1.0 -1.0 707.8945 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104381 10519 70 -1 2 1 1 1 1 -1.0 -1.0 117.7036 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14104380 10516 30 -1 2 1 -1 1 1 -1.0 -1.0 127.7349 0 -1 0 0 -1 -1 -1 5.0 21 503666 1350 1
14104380 10517 50 -1 2 2 1 3 4 -1.0 -1.0 127.7349 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104380 10518 2 -1 2 3 1 -1 8 -1.0 -1.0 127.7349 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104379 10513 60 -1 2 1 1 1 4 -1.0 -1.0 194.9389 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104379 10514 50 -1 2 2 1 2 4 -1.0 -1.0 194.9389 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104379 10515 60 -1 2 3 1 2 4 -1.0 -1.0 194.9389 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104378 10512 50 -1 2 1 1 1 2 -1.0 -1.0 210.01 0 -1 0 0 -1 -1 -1 3.0 16 512459 1323 2
14104377 10509 21 -1 2 1 1 1 4 -1.0 -1.0 275.6337 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104377 10510 30 -1 1 2 0 1 1 -1.0 -1.0 275.6337 0 -1 0 0 -1 -1 -1 16.0 36 973405 1325 1
14104377 10511 2 -1 1 3 1 -1 8 -1.0 -1.0 275.6337 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104376 10508 50 -1 2 1 -1 1 1 -1.0 -1.0 170.6378 0 -1 0 0 -1 -1 -1 6.0 22 196003 1278 1
14104375 10506 60 -1 2 1 0 1 2 -1.0 -1.0 191.0916 0 -1 0 0 -1 -1 -1 4.0 18 89485 1289 2
14104375 10507 60 -1 1 2 1 2 4 -1.0 -1.0 191.0916 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104374 10505 50 -1 1 1 -1 1 1 -1.0 -1.0 251.3408 0 -1 0 0 -1 -1 -1 14.0 34 152923 1292 1
14104373 10504 21 -1 2 1 -1 1 5 -1.0 -1.0 48.397 0 -1 1 5 -1 -1 -1 21.0 39 126623 1281 1
14104372 10502 40 -1 2 1 0 1 1 -1.0 -1.0 96.92 0 -1 0 0 -1 -1 -1 5.0 21 495701 1323 1
14104372 10503 21 -1 1 2 1 1 4 4.0 20.0 96.92 436946 1351 2 0 -1 -1 -1 -1.0 -1 0 -1 0
14104371 10501 70 -1 1 1 1 1 3 -1.0 -1.0 33.1468 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104370 10499 60 -1 2 1 1 1 4 -1.0 -1.0 77.689 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104370 10500 70 -1 1 2 1 3 3 -1.0 -1.0 77.689 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104369 10498 70 -1 2 1 1 1 3 -1.0 -1.0 86.0033 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104368 10496 30 -1 2 1 0 1 1 -1.0 -1.0 46.9549 0 -1 0 5 -1 -1 -1 4.0 19 828929 1248 1
14104368 10497 30 -1 2 2 0 3 2 -1.0 -1.0 46.9549 0 -1 0 0 -1 -1 -1 0.0 5 909915 1254 2
14104367 10495 70 -1 2 1 1 1 3 -1.0 -1.0 98.8625 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104366 10494 90 -1 2 1 1 1 3 -1.0 -1.0 62.6324 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104365 10493 80 -1 2 1 1 1 3 -1.0 -1.0 62.6324 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104364 10491 40 -1 2 1 0 1 1 -1.0 -1.0 58.2749 0 -1 0 0 -1 -1 -1 4.0 19 1161260 1339 1
14104364 10492 40 -1 2 2 1 2 1 -1.0 -1.0 58.2749 0 -1 0 3 -1 -1 -1 5.0 20 1052308 1247 1
14104363 10489 30 -1 1 1 1 1 1 -1.0 -1.0 145.4733 0 -1 0 3 -1 -1 -1 8.0 26 1219982 1342 1
14104363 10490 30 -1 2 2 1 1 1 -1.0 -1.0 145.4733 0 -1 0 0 -1 -1 -1 8.0 26 1219982 1342 1
14104362 10488 21 -1 2 1 1 1 2 0.0 5.0 142.9745 852411 1254 2 5 -1 -1 -1 4.0 18 1149412 1253 2
14104361 10484 50 -1 1 1 -1 2 1 -1.0 -1.0 139.4509 0 -1 0 5 -1 -1 -1 15.0 34 681067 1327 1
14104361 10485 40 -1 2 2 -1 1 2 -1.0 -1.0 139.4509 0 -1 0 5 -1 -1 -1 11.0 30 1016943 1264 2
14104361 10486 8 -1 2 3 1 3 7 5.0 21.0 139.4509 956990 1255 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104361 10487 8 -1 2 4 1 3 7 5.0 21.0 139.4509 956921 1255 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104360 10483 60 -1 1 1 1 1 4 -1.0 -1.0 151.0029 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104359 10481 40 -1 1 1 1 1 1 -1.0 -1.0 86.0936 0 -1 0 5 -1 -1 -1 67.0 114 377717 1347 1
14104359 10482 40 -1 1 2 0 2 1 -1.0 -1.0 86.0936 0 -1 0 0 -1 -1 -1 12.0 35 828327 1260 1
14104358 10479 30 -1 2 1 1 1 4 -1.0 -1.0 52.858 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104358 10480 30 -1 1 2 0 1 1 -1.0 -1.0 52.858 0 -1 0 5 -1 -1 -1 4.0 19 1161274 1248 1
14104357 10478 30 -1 2 1 1 1 4 -1.0 -1.0 142.7782 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104356 10477 90 -1 2 1 1 1 3 -1.0 -1.0 86.0033 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104355 10475 50 -1 1 1 -1 2 1 -1.0 -1.0 51.2479 0 -1 0 0 -1 -1 -1 4.0 18 943876 1254 1
14104355 10476 50 -1 2 2 0 1 1 -1.0 -1.0 51.2479 0 -1 0 5 -1 -1 -1 4.0 19 716757 1256 1
14104354 10473 30 -1 2 1 0 1 1 -1.0 -1.0 60.2232 0 -1 0 5 -1 -1 -1 4.0 19 716677 1339 1
14104354 10474 30 -1 1 2 1 1 1 -1.0 -1.0 60.2232 0 -1 0 3 -1 -1 -1 12.0 26 944039 424 1
14104353 10472 40 -1 2 1 0 1 1 -1.0 -1.0 41.2024 0 -1 0 3 -1 -1 -1 4.0 19 828893 1250 1
14104352 10470 21 -1 2 1 1 1 2 -1.0 -1.0 88.6869 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 2
14104352 10471 21 -1 1 2 1 1 1 -1.0 -1.0 88.6869 0 -1 0 3 -1 -1 -1 9.0 31 829635 1256 1
14104351 10468 30 -1 2 1 1 1 4 -1.0 -1.0 809.4572 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104351 10469 30 -1 1 2 0 2 1 -1.0 -1.0 809.4572 0 -1 0 5 -1 -1 -1 8.0 26 829101 1248 1
14104350 10467 70 -1 2 1 1 1 3 -1.0 -1.0 315.0588 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104349 10465 70 -1 1 1 1 1 3 -1.0 -1.0 276.0247 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104349 10466 30 -1 1 2 1 2 4 -1.0 -1.0 276.0247 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104348 10464 70 -1 2 1 1 1 3 -1.0 -1.0 211.1207 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104347 10463 70 -1 2 1 1 1 3 -1.0 -1.0 146.6096 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104345 10462 40 -1 2 1 0 1 1 -1.0 -1.0 33.3099 0 -1 0 0 -1 -1 -1 10.0 28 947291 1330 1
14104344 10461 70 -1 1 1 -1 1 2 -1.0 -1.0 33.3735 0 -1 0 0 -1 -1 -1 6.0 25 889351 1317 2
14104343 10460 50 -1 1 1 -1 1 1 -1.0 -1.0 236.6384 0 -1 0 4 -1 -1 -1 7.0 23 902588 1334 1
14104342 10458 50 -1 2 1 -1 1 1 -1.0 -1.0 269.9923 0 -1 0 0 -1 -1 -1 19.0 40 866833 1256 1
14104342 10459 50 -1 1 2 -1 3 1 -1.0 -1.0 269.9923 0 -1 0 0 -1 -1 -1 3.0 14 681097 1327 1
14104341 10457 40 -1 2 1 0 1 1 -1.0 -1.0 101.8857 0 -1 0 0 -1 -1 -1 18.0 40 735327 1249 1
14104340 10456 40 -1 1 1 -1 1 1 -1.0 -1.0 161.4704 0 -1 0 0 -1 -1 -1 12.0 30 1275827 1332 1
14104339 10455 80 -1 1 1 1 1 3 -1.0 -1.0 373.1271 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104338 10453 30 -1 1 1 -1 1 2 -1.0 -1.0 1057.8468 0 -1 0 0 -1 -1 -1 30.0 54 497994 1323 2
14104338 10454 60 -1 1 2 1 1 4 -1.0 -1.0 1057.8468 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104337 10452 70 -1 2 1 1 1 3 -1.0 -1.0 136.753 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104336 10449 90 -1 1 1 1 3 3 -1.0 -1.0 111.8455 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104336 10450 80 -1 2 2 1 3 3 -1.0 -1.0 111.8455 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104336 10451 50 -1 2 3 0 1 1 -1.0 -1.0 111.8455 0 -1 0 5 -1 -1 -1 3.0 16 494835 1323 1
14104335 10446 21 -1 2 1 1 1 2 -1.0 -1.0 75.203 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 2
14104335 10447 21 -1 2 2 1 2 1 -1.0 -1.0 75.203 0 -1 0 0 -1 -1 -1 3.0 16 498011 1323 1
14104335 10448 2 -1 2 3 1 -1 8 -1.0 -1.0 75.203 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104334 10443 30 -1 1 1 1 1 1 -1.0 -1.0 159.2693 0 -1 0 3 -1 -1 -1 15.0 36 716692 1339 1
14104334 10444 30 -1 2 2 1 2 4 -1.0 -1.0 159.2693 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 0
14104334 10445 2 -1 2 3 1 -1 8 -1.0 -1.0 159.2693 0 -1 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104333 10440 30 -1 1 1 1 1 4 6.0 23.0 147.79 1056129 1264 2 2 -1 -1 -1 -1.0 -1 0 -1 0
14104333 10441 30 -1 2 2 1 2 4 6.0 23.0 147.79 1056129 1264 2 2 -1 -1 -1 -1.0 -1 0 -1 0
14104333 10442 2 -1 1 3 1 -1 8 1.0 7.0 147.79 1161036 1271 1 0 -1 -1 -1 -1.0 -1 0 -1 0
14104332 10436 40 -1 1 1 -1 1 1 -1.0 -1.0 307.4473 0 -1 0 0 -1 -1 -1 0.0 2 1062513 637 1
14104332 10437 40 -1 2 2 1 2 1 -1.0 -1.0 307.4473 0 -1 0 0 -1 -1 -1 -1.0 -1 0 -1 1
14104332 10438 8 -1 2 3 1 3 7 5.0 13.0 307.4473 999933 591 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
14104332 10439 8 -1 1 4 1 3 7 5.0 13.0 307.4473 999933 591 1 -1 -1 -1 -1 -1.0 -1 0 -1 0
