arrtm dadtyp day deptm dorp dpcl dpurp dtaz endacttm half hhno id mode oadtyp opcl opurp otaz pathtype pno tour tour_id travcost travdist travtime trexpfac tseg tsvid vot
1185 1 1 1175 1 267736 0 1349 1440 2 14105378 5671 3 4 272566 4 1349 1 1 2 17182 0.614 9.0 38.0 606.173082284 1 5 9
535 2 1 520 1 286862 1 1347 780 1 14105378 5672 3 1 267736 0 1349 1 2 1 17183 1.69 18.0 46.0 616.473534315 1 1 28
795 1 1 780 1 267736 0 1349 1440 2 14105378 5673 3 2 286862 1 1347 1 2 1 17183 1.71 16.0 41.0 616.473534315 1 2 28
480 3 1 465 2 314052 2 1347 1439 1 14105378 5674 5 1 267736 0 1349 1 3 1 17184 2.984 18.0 46.0 652.906375 1 1 19
1439 1 1 1439 -1 267736 0 1349 1440 2 14105378 5675 9 3 314052 2 1347 1 3 1 17184 2.984 16.0 30.0 652.906375 1 2 9
480 3 1 465 2 314052 2 1347 1439 1 14105378 5676 5 1 267736 0 1349 1 4 1 17185 2.984 18.0 46.0 652.906375 1 1 19
1439 1 1 1439 -1 267736 0 1349 1440 2 14105378 5677 9 3 314052 2 1347 1 4 1 17185 2.984 16.0 30.0 652.906375 1 2 9
675 4 1 600 1 1055177 5 1242 690 1 14105377 5678 3 1 267615 0 1349 1 2 1 17180 18.396 -1.0 -1.0 143.175005361 1 1 9
710 4 1 690 1 890831 5 138 735 1 14105377 5679 3 4 1055177 5 1242 1 2 1 17180 1.52 9.0 24.0 143.175005361 2 2 9
745 4 1 735 1 1000499 5 934 810 1 14105377 5680 3 4 890831 5 138 1 2 1 17180 0.109740934343 0.0 5.0 143.175005361 3 3 9
820 4 1 810 1 890831 5 138 860 1 14105377 5681 3 4 1000499 5 934 1 2 1 17180 0.109740934343 0.0 5.0 143.175005361 4 4 9
875 4 1 860 1 886241 5 242 1020 1 14105377 5682 3 4 890831 5 138 1 2 1 17180 0.262522626263 1.0 7.0 143.175005361 5 5 9
1025 4 1 1020 1 886223 5 242 1080 2 14105377 5683 3 4 886241 5 242 1 2 1 17180 0.0318939393939 0.0 4.0 143.175005361 1 6 9
1170 1 1 1080 1 267615 0 1349 1440 2 14105377 5684 3 4 886223 5 242 1 2 1 17180 18.396 86.0 126.0 143.175005361 2 7 9
365 4 1 300 1 968557 4 1342 390 1 14105375 5685 3 1 849349 0 1317 1 1 2 17179 8.448 33.0 72.0 403.086772515 1 1 7
450 1 1 390 1 849349 0 1317 810 2 14105375 5686 3 4 968557 4 1342 1 1 2 17179 9.118 32.0 64.0 403.086772515 1 2 7
840 2 1 810 1 802000 1 1311 1095 1 14105375 5687 3 1 849349 0 1317 1 1 1 17178 1.31 7.0 23.0 403.086772515 1 3 18
1125 1 1 1095 1 849349 0 1317 1440 2 14105375 5688 3 2 802000 1 1311 1 1 1 17178 1.31 7.0 23.0 403.086772515 1 4 18
610 4 1 600 1 890026 5 1315 645 1 14105374 5689 3 1 869398 0 1315 1 2 1 17177 0.277007575758 3.0 16.0 328.486334704 1 1 6
660 4 1 645 1 729391 5 1235 680 2 14105374 5690 3 4 890026 5 1315 1 2 1 17177 0.962 6.0 21.0 328.486334704 1 2 6
700 1 1 680 1 869398 0 1315 1440 2 14105374 5691 3 4 729391 5 1235 1 2 1 17177 0.962 6.0 21.0 328.486334704 2 3 6
570 2 1 550 1 958904 1 1308 795 1 14105373 5692 3 1 1069765 0 1309 1 1 1 17174 1.224 4.0 18.0 793.202713876 1 1 22
1100 1 1 1080 1 1069765 0 1309 1440 2 14105373 5693 3 2 958904 1 1308 1 1 1 17174 1.224 4.0 18.0 793.202713876 1 4 22
810 3 1 795 -1 859188 6 1308 825 1 14105373 5694 1 2 958904 1 1308 1 1 2 17175 0.0 2.2 44.0 793.202713876 1 2 0
840 2 1 825 -1 958904 1 1308 1080 2 14105373 5695 1 3 859188 6 1308 1 1 2 17175 0.0 2.2 44.0 793.202713876 1 3 0
450 2 1 400 1 834237 1 683 955 1 14105373 5696 3 1 1069765 0 1309 1 2 1 17176 3.902 18.0 37.0 803.149073375 1 1 22
1000 1 1 955 1 1069765 0 1309 1440 2 14105373 5697 3 2 834237 1 683 1 2 1 17176 3.858 18.0 36.0 803.149073375 1 2 22
355 2 1 325 1 748292 1 1311 990 1 14105372 5698 3 1 1261973 0 1316 1 1 1 17173 2.282 12.0 29.0 438.210577429 1 1 18
1020 1 1 990 1 1261973 0 1316 1440 2 14105372 5699 3 2 748292 1 1311 1 1 1 17173 2.256 12.0 29.0 438.210577429 1 2 18
400 2 1 375 1 716672 1 1339 970 1 14105371 5700 3 1 998089 0 1302 1 2 1 17172 3.82 21.0 49.0 364.738384202 1 1 28
1035 4 1 970 1 726206 4 1331 1195 2 14105371 5701 3 2 716672 1 1339 1 2 1 17172 4.478 23.0 45.0 364.738384202 1 2 28
1240 1 1 1195 1 998089 0 1302 1440 2 14105371 5702 3 4 726206 4 1331 1 2 1 17172 6.742 32.0 48.0 364.738384202 2 3 28
545 4 1 540 1 975566 3 1304 545 1 14105370 5703 5 1 976519 0 1304 1 1 1 17157 0.172583358586 3.0 14.0 1022.4966035 1 1 19
555 4 1 545 1 850688 3 1302 560 1 14105370 5704 4 4 975566 3 1304 1 1 1 17157 0.398424242424 4.0 18.0 1022.4966035 2 2 16
575 1 1 560 1 976519 0 1304 705 2 14105370 5705 3 4 850688 3 1302 1 1 1 17157 0.612 4.0 18.0 1022.4966035 1 3 9
715 4 1 705 1 850688 3 1302 725 1 14105370 5706 3 1 976519 0 1304 1 1 2 17158 0.636 4.0 18.0 1022.4966035 1 4 9
735 3 1 725 1 1214086 6 1304 780 2 14105370 5707 4 4 850688 3 1302 1 1 2 17158 0.374803636364 4.0 18.0 1022.4966035 1 5 16
790 4 1 780 1 1214085 5 1304 805 2 14105370 5708 4 3 1214086 6 1304 1 1 2 17158 0.0167424242424 3.0 14.0 1022.4966035 2 6 16
810 4 1 805 1 975566 3 1304 820 2 14105370 5709 4 4 1214085 5 1304 1 1 2 17158 0.201363636364 3.0 14.0 1022.4966035 3 7 16
825 1 1 820 1 976519 0 1304 940 2 14105370 5710 5 4 975566 3 1304 1 1 2 17158 0.172583358586 3.0 14.0 1022.4966035 4 8 19
960 4 1 940 1 958750 3 1308 960 1 14105370 5711 5 1 976519 0 1304 1 1 3 17159 0.606 7.0 25.0 1022.4966035 1 9 19
975 1 1 960 1 976519 0 1304 1005 2 14105370 5712 5 4 958750 3 1308 1 1 3 17159 0.594205833333 7.0 27.0 1022.4966035 1 10 19
1020 4 1 1005 1 958748 7 1308 1070 1 14105370 5713 5 1 976519 0 1304 1 1 5 17161 0.606 7.0 25.0 1022.4966035 1 11 19
1080 1 1 1070 1 976519 0 1304 1170 2 14105370 5714 5 4 958748 7 1308 1 1 5 17161 0.594245984848 7.0 27.0 1022.4966035 1 12 19
1175 4 1 1170 -1 976516 4 1304 1210 1 14105370 5715 1 1 976519 0 1304 1 1 4 17160 0.0 3.0 60.0 1022.4966035 1 13 9
1215 1 1 1210 -1 976519 0 1304 1440 2 14105370 5716 1 4 976516 4 1304 1 1 4 17160 0.0 3.0 60.0 1022.4966035 1 14 9
430 2 1 360 -1 1067478 1 953 1055 1 14105370 5717 2 1 976519 0 1304 1 2 1 17162 0.0 12.45 83.0 856.697379945 1 1 28
1125 1 1 1055 -1 976519 0 1304 1440 2 14105370 5718 2 2 1067478 1 953 1 2 1 17162 0.0 12.45 83.0 856.697379945 1 2 28
445 3 1 415 -1 958750 2 1308 960 1 14105370 5719 8 1 976519 0 1304 1 3 1 17163 0.606 7.0 28.0 922.745 1 1 9
975 1 1 960 2 976519 0 1304 1440 2 14105370 5720 5 3 958750 2 1308 1 3 1 17163 0.594205833333 7.0 27.0 922.745 1 2 19
545 3 1 540 2 975566 2 1304 820 1 14105370 5721 5 1 976519 0 1304 1 4 1 17164 0.172583358586 3.0 14.0 922.745 1 1 19
825 1 1 820 2 976519 0 1304 940 2 14105370 5722 5 3 975566 2 1304 1 4 1 17164 0.172583358586 3.0 14.0 922.745 1 2 19
960 4 1 940 2 958750 3 1308 960 1 14105370 5723 5 1 976519 0 1304 1 4 2 17165 0.606 7.0 25.0 922.745 1 3 19
975 1 1 960 2 976519 0 1304 1005 2 14105370 5724 5 4 958750 3 1308 1 4 2 17165 0.594205833333 7.0 27.0 922.745 1 4 19
1020 4 1 1005 2 859190 3 1308 1070 1 14105370 5725 5 1 976519 0 1304 1 4 3 17166 0.606 7.0 25.0 922.745 1 5 19
1080 1 1 1070 2 976519 0 1304 1170 2 14105370 5726 5 4 859190 3 1308 1 4 3 17166 0.594244090909 7.0 27.0 922.745 1 6 19
1175 4 1 1170 -1 976516 7 1304 1210 1 14105370 5727 1 1 976519 0 1304 1 4 4 17167 0.0 3.0 60.0 922.745 1 7 9
1215 1 1 1210 -1 976519 0 1304 1440 2 14105370 5728 1 4 976516 7 1304 1 4 4 17167 0.0 3.0 60.0 922.745 1 8 9
545 4 1 540 2 975566 4 1304 545 1 14105370 5729 5 1 976519 0 1304 1 5 1 17168 0.172583358586 3.0 14.0 922.745 1 1 19
555 3 1 545 2 850672 2 1302 725 1 14105370 5730 4 4 975566 4 1304 1 5 1 17168 0.406828282828 4.0 18.0 922.745 2 2 16
735 4 1 725 2 1214086 6 1304 780 2 14105370 5731 4 3 850672 2 1302 1 5 1 17168 0.381512727273 4.0 18.0 922.745 1 3 16
790 4 1 780 2 1214085 5 1304 805 2 14105370 5732 4 4 1214086 6 1304 1 5 1 17168 0.0167424242424 3.0 14.0 922.745 2 4 16
810 4 1 805 2 975566 4 1304 820 2 14105370 5733 4 4 1214085 5 1304 1 5 1 17168 0.201363636364 3.0 14.0 922.745 3 5 16
825 1 1 820 2 976519 0 1304 940 2 14105370 5734 5 4 975566 4 1304 1 5 1 17168 0.172583358586 3.0 14.0 922.745 4 6 19
960 4 1 940 2 958750 3 1308 960 1 14105370 5735 5 1 976519 0 1304 1 5 2 17169 0.606 7.0 25.0 922.745 1 7 19
975 1 1 960 2 976519 0 1304 1005 2 14105370 5736 5 4 958750 3 1308 1 5 2 17169 0.594205833333 7.0 27.0 922.745 1 8 19
1020 4 1 1005 2 958748 7 1308 1070 1 14105370 5737 5 1 976519 0 1304 1 5 3 17170 0.606 7.0 25.0 922.745 1 9 19
1080 1 1 1070 2 976519 0 1304 1170 2 14105370 5738 5 4 958748 7 1308 1 5 3 17170 0.594245984848 7.0 27.0 922.745 1 10 19
1175 4 1 1170 -1 976516 7 1304 1210 1 14105370 5739 1 1 976519 0 1304 1 5 4 17171 0.0 3.0 60.0 922.745 1 11 9
1215 1 1 1210 -1 976519 0 1304 1440 2 14105370 5740 1 4 976516 7 1304 1 5 4 17171 0.0 3.0 60.0 922.745 1 12 9
330 2 1 300 1 1055168 1 1242 840 1 14105368 5741 3 1 1180808 0 1332 1 1 1 17156 4.434 23.0 39.0 146.303114462 1 1 12
885 4 1 840 1 839123 5 1332 900 2 14105368 5742 3 2 1055168 1 1242 1 1 1 17156 4.338 24.0 41.0 146.303114462 1 2 12
905 1 1 900 1 1180808 0 1332 1440 2 14105368 5743 3 4 839123 5 1332 1 1 1 17156 0.15809 2.0 11.0 146.303114462 2 3 12
290 4 1 270 1 1158644 7 1355 370 1 14105367 5744 3 1 873421 0 1334 1 1 1 17155 1.864 8.0 25.0 273.873869115 1 1 18
385 2 1 370 1 1161393 1 1245 735 1 14105367 5745 3 4 1158644 7 1355 1 1 1 17155 1.076 6.0 24.0 273.873869115 2 2 18
740 4 1 735 1 922650 5 1244 745 2 14105367 5746 3 2 1161393 1 1245 1 1 1 17155 0.275475227273 4.0 19.0 273.873869115 1 3 18
750 2 1 745 1 1161393 1 1245 915 2 14105367 5747 3 4 922650 5 1244 1 1 1 17155 0.275475227273 4.0 19.0 273.873869115 2 4 18
940 1 1 915 1 873421 0 1334 1440 2 14105367 5748 3 2 1161393 1 1245 1 1 1 17155 2.312 11.0 27.0 273.873869115 3 5 18
370 2 1 350 1 977458 1 1304 900 1 14105366 5749 3 1 791655 0 1231 1 1 1 17154 2.1 15.0 38.0 299.633518229 1 1 12
915 4 1 900 1 903021 5 1303 970 2 14105366 5750 3 2 977458 1 1304 1 1 1 17154 0.345392045455 7.0 24.0 299.633518229 1 2 12
975 4 1 970 1 903021 4 1303 990 2 14105366 5751 3 4 903021 5 1303 1 1 1 17154 1.98528335509 0.0 5.0 299.633518229 2 3 12
1020 1 1 990 1 791655 0 1231 1440 2 14105366 5752 3 4 903021 4 1303 1 1 1 17154 1.734 12.0 34.0 299.633518229 3 4 12
615 2 1 600 1 1172073 1 1237 680 1 14105365 5753 4 1 751034 0 1231 1 1 1 17146 0.88 6.0 22.0 329.497560084 1 1 49
690 4 1 680 1 1050446 4 1235 705 2 14105365 5754 4 2 1172073 1 1237 1 1 1 17146 0.646 4.0 19.0 329.497560084 1 2 49
710 4 1 705 1 716003 3 1231 710 2 14105365 5755 4 4 1050446 4 1235 1 1 1 17146 0.382877676768 4.0 18.0 329.497560084 2 3 49
715 1 1 710 1 751034 0 1231 735 2 14105365 5756 5 4 716003 3 1231 1 1 1 17146 0.199425858586 1.0 7.0 329.497560084 3 4 68
745 4 1 735 1 768152 3 1314 750 1 14105365 5757 5 1 751034 0 1231 1 1 2 17147 0.702 4.0 18.0 329.497560084 1 5 19
760 1 1 750 1 751034 0 1231 1080 2 14105365 5758 4 4 768152 3 1314 1 1 2 17147 0.702 4.0 18.0 329.497560084 1 6 16
1085 4 1 1080 1 784532 5 1231 1110 1 14105365 5759 5 1 751034 0 1231 1 1 3 17148 0.13219 1.0 7.0 329.497560084 1 7 19
1115 1 1 1110 1 751034 0 1231 1440 2 14105365 5760 5 4 784532 5 1231 1 1 3 17148 0.13219 1.0 7.0 329.497560084 1 8 19
490 3 1 480 -1 715985 2 1231 710 1 14105365 5761 8 1 751034 0 1231 1 3 1 17149 0.201475858586 1.0 7.0 316.4415 1 1 9
715 1 1 710 2 751034 0 1231 735 2 14105365 5762 5 3 715985 2 1231 1 3 1 17149 0.201475858586 1.0 7.0 316.4415 1 2 19
745 4 1 735 2 768152 3 1314 750 1 14105365 5763 5 1 751034 0 1231 1 3 2 17150 0.702 4.0 18.0 316.4415 1 3 19
760 1 1 750 2 751034 0 1231 1080 2 14105365 5764 4 4 768152 3 1314 1 3 2 17150 0.702 4.0 18.0 316.4415 1 4 16
1085 4 1 1080 2 784532 5 1231 1110 1 14105365 5765 5 1 751034 0 1231 1 3 3 17151 0.13219 1.0 7.0 316.4415 1 5 19
1115 1 1 1110 2 751034 0 1231 1440 2 14105365 5766 5 4 784532 5 1231 1 3 3 17151 0.13219 1.0 7.0 316.4415 1 6 19
615 4 1 600 2 1172073 4 1237 680 1 14105365 5767 4 1 751034 0 1231 1 4 2 17153 0.88 6.0 22.0 316.4415 1 1 16
690 4 1 680 2 1050446 4 1235 705 2 14105365 5768 4 4 1172073 4 1237 1 4 2 17153 0.646 4.0 19.0 316.4415 1 2 16
710 4 1 705 2 716003 3 1231 710 2 14105365 5769 4 4 1050446 4 1235 1 4 2 17153 0.382877676768 4.0 18.0 316.4415 2 3 16
715 1 1 710 2 751034 0 1231 735 2 14105365 5770 5 4 716003 3 1231 1 4 2 17153 0.199425858586 1.0 7.0 316.4415 3 4 19
745 4 1 735 2 768152 3 1314 1080 1 14105365 5771 5 1 751034 0 1231 1 4 1 17152 0.702 4.0 18.0 316.4415 1 5 19
1085 4 1 1080 2 784532 5 1231 1110 2 14105365 5772 5 4 768152 3 1314 1 4 1 17152 0.732 4.0 18.0 316.4415 1 6 19
1115 1 1 1110 2 751034 0 1231 1440 2 14105365 5773 5 4 784532 5 1231 1 4 1 17152 0.13219 1.0 7.0 316.4415 2 7 19
540 4 1 535 1 887615 4 1242 545 1 14105364 5774 3 1 1063232 0 1242 1 1 1 17145 0.417492525253 2.0 12.0 305.149983617 1 1 5
555 4 1 545 1 717267 5 286 575 1 14105364 5775 3 4 887615 4 1242 1 1 1 17145 1.162 8.0 19.0 305.149983617 2 2 5
585 4 1 575 1 886268 5 242 590 2 14105364 5776 3 4 717267 5 286 1 1 1 17145 0.259724848485 1.0 5.0 305.149983617 1 3 5
600 4 1 590 1 890741 5 144 605 2 14105364 5777 3 4 886268 5 242 1 1 1 17145 0.38476979798 1.0 7.0 305.149983617 2 4 5
630 1 1 605 1 1063232 0 1242 1440 2 14105364 5778 3 4 890741 5 144 1 1 1 17145 1.502 8.0 22.0 305.149983617 3 5 5
400 2 1 380 1 1197214 1 29 680 1 14105363 5779 3 1 977831 0 914 1 1 1 17143 2.408 11.0 27.0 362.75242154 1 1 18
690 3 1 680 -1 717500 6 39 780 2 14105363 5780 1 2 1197214 1 29 1 1 1 17143 0.0 0.35 7.0 362.75242154 1 2 18
790 2 1 780 -1 1197214 1 29 1040 2 14105363 5781 1 3 717500 6 39 1 1 1 17143 0.0 0.35 7.0 362.75242154 2 3 18
1070 1 1 1040 1 977831 0 914 1440 2 14105363 5782 3 2 1197214 1 29 1 1 1 17143 2.5 11.0 27.0 362.75242154 3 4 18
540 4 1 490 1 1096703 1 142 1090 1 14105363 5783 3 1 977831 0 914 1 2 1 17144 2.554 11.0 22.0 375.352975063 1 1 18
1130 1 1 1090 1 977831 0 914 1440 2 14105363 5784 3 4 1096703 1 142 1 2 1 17144 2.568 11.0 27.0 375.352975063 1 2 18
480 4 1 450 1 135105 1 1280 550 1 14105361 5785 3 1 1257294 0 690 1 1 1 17141 4.262 21.0 35.0 232.461706604 1 1 45
555 4 1 550 1 132824 1 1280 570 1 14105361 5786 3 4 135105 1 1280 1 1 1 17141 0.0653409090909 3.0 17.0 232.461706604 2 2 45
575 4 1 570 1 135105 1 1280 795 1 14105361 5787 3 4 132824 1 1280 1 1 1 17141 0.0653409090909 3.0 17.0 232.461706604 3 3 45
805 4 1 795 1 173623 5 1280 845 2 14105361 5788 3 4 135105 1 1280 1 1 1 17141 0.539579393939 3.0 17.0 232.461706604 1 4 45
855 4 1 845 1 135105 1 1280 980 2 14105361 5789 3 4 173623 5 1280 1 1 1 17141 0.499303939394 3.0 17.0 232.461706604 2 5 45
1025 1 1 980 1 1257294 0 690 1440 2 14105361 5790 3 4 135105 1 1280 1 1 1 17141 4.214 20.0 35.0 232.461706604 3 6 45
295 4 1 285 1 1179549 7 709 730 1 14105361 5791 3 1 1257294 0 690 1 2 1 17142 0.213608484848 1.0 3.0 231.126238161 1 1 11
735 4 1 730 1 1179498 5 710 755 2 14105361 5792 3 4 1179549 7 709 1 2 1 17142 0.0275 0.0 0.0 231.126238161 1 2 11
765 1 1 755 1 1257294 0 690 1440 2 14105361 5793 3 4 1179498 5 710 1 2 1 17142 0.194541818182 1.0 2.0 231.126238161 2 3 11
670 4 1 660 1 1136818 5 918 685 1 14105360 5794 4 1 1053819 0 917 1 1 1 17139 0.579994545455 2.0 7.0 534.088700351 1 1 16
690 4 1 685 1 837208 5 1199 720 1 14105360 5795 4 4 1136818 5 918 1 1 1 17139 0.135987474747 3.0 8.0 534.088700351 2 2 16
725 4 1 720 1 741711 5 1197 755 2 14105360 5796 4 4 837208 5 1199 1 1 1 17139 0.0600990909091 3.0 9.0 534.088700351 1 3 16
765 1 1 755 1 1053819 0 917 1440 2 14105360 5797 4 4 741711 5 1197 1 1 1 17139 0.604 5.0 10.0 534.088700351 2 4 16
670 4 1 660 2 1136818 5 918 685 1 14105360 5798 4 1 1053819 0 917 1 2 1 17140 0.579994545455 2.0 7.0 531.02041605 1 1 16
690 4 1 685 2 837208 5 1199 720 1 14105360 5799 4 4 1136818 5 918 1 2 1 17140 0.135987474747 3.0 8.0 531.02041605 2 2 16
725 4 1 720 2 741711 5 1197 755 2 14105360 5800 4 4 837208 5 1199 1 2 1 17140 0.0600990909091 3.0 9.0 531.02041605 1 3 16
765 1 1 755 2 1053819 0 917 1440 2 14105360 5801 4 4 741711 5 1197 1 2 1 17140 0.604 5.0 10.0 531.02041605 2 4 16
790 3 1 660 1 0 6 1270 855 1 14105359 5802 4 1 1007290 0 916 1 1 2 17137 -1.0 7.0 21.0 246.833084692 1 1 14
965 1 1 855 1 0 0 1270 1035 2 14105359 5803 4 3 0 6 1270 1 1 2 17137 -1.0 1.0 9.0 246.833084692 1 2 14
1045 4 1 1035 1 679927 5 916 1055 1 14105359 5804 3 1 1007290 0 916 1 1 1 17136 0.443108308081 1.0 8.0 246.833084692 1 3 8
1065 1 1 1055 1 1007290 0 916 1440 2 14105359 5805 3 4 679927 5 916 1 1 1 17136 0.443108308081 1.0 8.0 246.833084692 1 4 8
790 3 1 660 2 0 6 1270 855 1 14105359 5806 4 1 1007290 0 916 1 2 1 17138 -1.0 7.0 21.0 248.547759128 1 1 14
965 1 1 855 2 0 0 1270 1440 2 14105359 5807 4 3 0 6 1270 1 2 1 17138 -1.0 1.0 9.0 248.547759128 1 2 14
600 4 1 570 1 1057250 1 1355 735 1 14105358 5808 3 1 829307 0 1355 1 1 1 17135 1.384 3.0 15.0 387.831136957 1 1 8
740 4 1 735 1 891822 5 1355 750 1 14105358 5809 3 4 1057250 1 1355 1 1 1 17135 0.127557979798 3.0 15.0 387.831136957 2 2 8
775 2 1 750 1 942299 1 1246 1065 1 14105358 5810 3 4 891822 5 1355 1 1 1 17135 1.028 9.0 29.0 387.831136957 3 3 8
1080 2 1 1075 -1 942299 1 1246 1335 2 14105358 5811 1 2 1273640 7 1246 1 1 1 17135 0.0 0.95 19.0 387.831136957 1 5 8
1365 1 1 1335 1 829307 0 1355 1440 2 14105358 5812 3 2 942299 1 1246 1 1 1 17135 1.646 10.0 27.0 387.831136957 2 6 8
420 4 1 350 -1 836341 1 938 465 1 14105357 5813 2 1 1077984 0 1272 1 1 1 17121 0.0 13.65 91.0 1182.52987041 1 1 18
470 2 1 465 -1 886261 1 931 990 1 14105357 5814 2 4 836341 1 938 1 1 1 17121 0.0 0.15 1.0 1182.52987041 2 2 18
1070 1 1 990 -1 1077984 0 1272 1440 2 14105357 5815 2 2 886261 1 931 1 1 1 17121 0.0 13.8 92.0 1182.52987041 1 3 18
610 4 1 605 1 939941 4 1273 630 1 14105357 5816 5 1 1077984 0 1272 1 2 1 17122 0.331755454545 5.0 19.0 1228.61371228 1 1 16
640 4 1 630 1 1138042 7 1274 705 1 14105357 5817 5 4 939941 4 1273 1 2 1 17122 0.360199090909 4.0 19.0 1228.61371228 2 2 16
720 1 1 705 1 1077984 0 1272 930 2 14105357 5818 5 4 1138042 7 1274 1 2 1 17122 0.762 5.0 21.0 1228.61371228 1 3 16
935 4 1 930 1 1155644 7 1272 950 1 14105357 5819 5 1 1077984 0 1272 1 2 2 17123 0.225437525253 1.0 9.0 1228.61371228 1 4 16
955 1 1 950 1 1077984 0 1272 1065 2 14105357 5820 5 4 1155644 7 1272 1 2 2 17123 0.220699141414 1.0 9.0 1228.61371228 1 5 16
1075 4 1 1065 1 1167740 7 1273 1120 1 14105357 5821 5 1 1077984 0 1272 1 2 3 17124 0.289893787879 5.0 19.0 1228.61371228 1 6 16
1130 1 1 1120 1 1077984 0 1272 1440 2 14105357 5822 5 4 1167740 7 1273 1 2 3 17124 0.291051136364 5.0 19.0 1228.61371228 1 7 16
610 4 1 605 2 939941 4 1273 630 1 14105357 5823 5 1 1077984 0 1272 1 3 1 17125 0.331755454545 5.0 19.0 1273.69775 1 1 16
640 4 1 630 2 1138042 7 1274 705 1 14105357 5824 5 4 939941 4 1273 1 3 1 17125 0.360199090909 4.0 19.0 1273.69775 2 2 16
720 1 1 705 2 1077984 0 1272 930 2 14105357 5825 5 4 1138042 7 1274 1 3 1 17125 0.762 5.0 21.0 1273.69775 1 3 16
935 4 1 930 2 1155644 7 1272 950 1 14105357 5826 5 1 1077984 0 1272 1 3 2 17126 0.225437525253 1.0 9.0 1273.69775 1 4 16
955 1 1 950 2 1077984 0 1272 1065 2 14105357 5827 5 4 1155644 7 1272 1 3 2 17126 0.220699141414 1.0 9.0 1273.69775 1 5 16
1075 4 1 1065 2 1167740 7 1273 1120 1 14105357 5828 5 1 1077984 0 1272 1 3 3 17127 0.289893787879 5.0 19.0 1273.69775 1 6 16
1130 1 1 1120 2 1077984 0 1272 1440 2 14105357 5829 5 4 1167740 7 1273 1 3 3 17127 0.291051136364 5.0 19.0 1273.69775 1 7 16
610 4 1 605 2 939941 4 1273 630 1 14105357 5830 5 1 1077984 0 1272 1 4 1 17128 0.331755454545 5.0 19.0 1273.69775 1 1 16
640 4 1 630 2 1138042 7 1274 710 1 14105357 5831 5 4 939941 4 1273 1 4 1 17128 0.360199090909 4.0 19.0 1273.69775 2 2 16
720 1 1 710 2 1077984 0 1272 1065 2 14105357 5832 5 4 1138042 7 1274 1 4 1 17128 0.762 5.0 21.0 1273.69775 1 3 16
1075 4 1 1065 2 1167740 7 1273 1120 1 14105357 5833 5 1 1077984 0 1272 1 4 2 17129 0.289893787879 5.0 19.0 1273.69775 1 4 16
1130 1 1 1120 2 1077984 0 1272 1440 2 14105357 5834 5 4 1167740 7 1273 1 4 2 17129 0.291051136364 5.0 19.0 1273.69775 1 5 16
610 4 1 605 2 939941 4 1273 630 1 14105357 5835 5 1 1077984 0 1272 1 5 1 17130 0.331755454545 5.0 19.0 1273.69775 1 1 16
640 4 1 630 2 1138042 7 1274 705 1 14105357 5836 5 4 939941 4 1273 1 5 1 17130 0.360199090909 4.0 19.0 1273.69775 2 2 16
720 1 1 705 2 1077984 0 1272 930 2 14105357 5837 5 4 1138042 7 1274 1 5 1 17130 0.762 5.0 21.0 1273.69775 1 3 16
935 4 1 930 2 1155644 7 1272 950 1 14105357 5838 5 1 1077984 0 1272 1 5 2 17131 0.225437525253 1.0 9.0 1273.69775 1 4 16
955 1 1 950 2 1077984 0 1272 1065 2 14105357 5839 5 4 1155644 7 1272 1 5 2 17131 0.220699141414 1.0 9.0 1273.69775 1 5 16
1075 4 1 1065 2 1167740 7 1273 1120 1 14105357 5840 5 1 1077984 0 1272 1 5 3 17132 0.289893787879 5.0 19.0 1273.69775 1 6 16
1130 1 1 1120 2 1077984 0 1272 1440 2 14105357 5841 5 4 1167740 7 1273 1 5 3 17132 0.291051136364 5.0 19.0 1273.69775 1 7 16
610 4 1 605 2 939941 4 1273 630 1 14105357 5842 5 1 1077984 0 1272 1 6 1 17133 0.331755454545 5.0 19.0 1273.69775 1 1 16
640 4 1 630 2 1138042 7 1274 705 1 14105357 5843 5 4 939941 4 1273 1 6 1 17133 0.360199090909 4.0 19.0 1273.69775 2 2 16
720 1 1 705 2 1077984 0 1272 1065 2 14105357 5844 5 4 1138042 7 1274 1 6 1 17133 0.762 5.0 21.0 1273.69775 1 3 16
1075 4 1 1065 2 1167740 7 1273 1120 1 14105357 5845 5 1 1077984 0 1272 1 6 2 17134 0.289893787879 5.0 19.0 1273.69775 1 4 16
1130 1 1 1120 2 1077984 0 1272 1440 2 14105357 5846 5 4 1167740 7 1273 1 6 2 17134 0.291051136364 5.0 19.0 1273.69775 1 5 16
380 2 1 345 -1 1186248 1 1254 955 1 14105356 5847 6 1 762291 0 1244 3 1 1 17120 0.0 5.0 21.0 318.79626667 1 1 22
980 1 1 955 1 762291 0 1244 1440 2 14105356 5848 3 2 1186248 1 1254 1 1 1 17120 0.446160757576 5.0 21.0 318.79626667 1 2 22
525 4 1 495 1 716589 4 1339 600 1 14105355 5849 3 1 1003814 0 1255 1 1 1 17118 0.768 6.0 22.0 276.907346468 1 1 10
630 4 1 600 1 1135561 5 1254 675 2 14105355 5850 3 4 716589 4 1339 1 1 1 17118 0.40236959596 5.0 20.0 276.907346468 1 2 10
705 1 1 675 1 1003814 0 1255 1440 2 14105355 5851 3 4 1135561 5 1254 1 1 1 17118 0.484638787879 4.0 18.0 276.907346468 2 3 10
